scenario_id,policy,hour,retained_fraction,original_loss_mwh,original_vmin_pu,mapping_index,accepted_ev_load_kw,loss_mwh_tol8,vmin_pu_tol8,vmax_pu_tol8,max_line_pu_tol8,feasible_tol8,iterations_tol8,loss_mwh_tol10,vmin_pu_tol10,vmax_pu_tol10,max_line_pu_tol10,feasible_tol10,iterations_tol10
2,pc_rollout,1,1.0,0.14048305169598327,0.9891040976981386,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3904798030853271,0.7219847440719604,0.8053014874458313,1.646963119506836,0.0,0.0,0.33679115772247314,1.1230309009552002,0.6894840598106384,0.0,0.0,3.310229778289795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14048446453032257,0.9891037168147473,1.0299995270692932,0.9136150335424816,True,5,0.14048447616341803,0.989103716759065,1.0299995270692928,0.9136150333054589,True,6
2,pc_rollout,2,1.0,0.14050307641598309,0.9890495041037868,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733947515487671,0.04825674742460251,0.04825614392757416,2.2367055416107178,0.0,0.0,0.0,0.30847999453544617,1.0196608304977417,0.0,0.0,4.779593348503113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.1405031956050573,0.9890494272507817,1.029999527051979,0.9134051571947819,True,4,0.14050319317980778,0.9890494271196203,1.0299995270519784,0.9134051564837173,True,6
2,pc_rollout,3,1.0,0.14043610988799643,0.9890606488746715,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780067563056946,0.0,0.0,2.1699936389923096,0.0,0.0,0.0,0.0,0.27847790718078613,0.0,0.0,6.606612920761108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14043585090777783,0.9890606959619591,1.0299995271167202,0.9129806062690282,True,4,0.14043585014023266,0.9890606961374324,1.0299995271167213,0.9129806060319922,True,6
2,pc_rollout,4,1.0,0.14039066707731598,0.9892516009154444,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11091544479131699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.078054904937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.1403904901380224,0.9892518289572092,1.0299995271392428,0.9125337500223495,True,4,0.1403904999724735,0.989251829270179,1.029999527139244,0.9125337500223495,True,6
2,pc_rollout,5,1.0,0.14048300671357472,0.9892545812057901,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.116021156311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14048334004924481,0.9892545373638552,1.0299995269763955,0.91252223984065,True,4,0.14048336432929706,0.989254537159325,1.0299995269763933,0.9125222410258751,True,6
3,forecast_matched,0,1.0,0.14002676838763975,0.9892900509573952,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11139763332903385,0.009744797833263874,0.28436063416302204,0.0,0.09774911403656006,0.26886773109436035,0.15468966960906982,0.0,0.12002214789390564,0.0,0.0,0.0,0.0,0.0,0.3368459641933441,0.0,0.0,0.2991718277335167,0.0,0.0]",0.1400258954845208,0.9892901943514714,1.0299995277747738,0.9126917659815712,True,5,0.14002590683434546,0.9892901943823977,1.029999527774774,0.9126917602745224,True,6
3,forecast_matched,1,1.0,0.14039120982420572,0.9892593429254591,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9727625250816345,0.03349227458238602,0.9846554510295391,0.0,0.8693501353263855,0.3765692114830017,0.9831314086914062,0.0,1.1593754291534424,0.0,0.0,0.0,0.0,0.0,0.6654239892959595,0.0,0.0,1.258051335811615,0.0,0.0]",0.1403925143644865,0.9892591243333683,1.029999527214603,0.9136173422089652,True,5,0.14039252039191052,0.989259124286116,1.0299995272146028,0.9136173455366317,True,6
3,forecast_matched,2,1.0,0.14038306974939413,0.989259817993927,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.021095097064972,0.08867496252059937,1.1074420437216759,0.0,0.694504976272583,0.0,0.8538693189620972,0.0,1.3258689641952515,0.0,0.0,0.0,0.0,0.0,0.4752976596355438,0.0,0.0,1.433529257774353,0.0,0.0]",0.14038303812118194,0.9892598214286875,1.029999527239056,0.9136274656596481,True,4,0.14038302723420573,0.9892598214430272,1.029999527239056,0.9136274656596481,True,5
3,forecast_matched,3,1.0,0.1402981407679035,0.9892651036446358,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2791247367858887,0.09315110743045807,1.5294624373782426,0.0,0.06621876358985901,0.0,0.1284341812133789,0.0,1.023133635520935,0.0,0.0,0.0,0.0,0.0,0.0013872921699658036,0.0,0.0,1.3863894641399384,0.0,0.0]",0.14029782613441874,0.9892651506526264,1.029999527366289,0.9135562959247696,True,4,0.14029782107261116,0.9892651508447836,1.0299995273662907,0.9135562906916254,True,6
3,forecast_matched,4,1.0,0.1401916541594707,0.9892728101693833,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35548472777009,0.21871577203273773,2.091386556625366,0.0,0.0,0.0,0.08111073821783066,0.0,0.006824724841862917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16138772666454315,0.0,0.0]",0.14019123559233637,0.9892728752000616,1.0299995275048393,0.9132975431616185,True,4,0.14019123748473217,0.9892728754628292,1.0299995275048421,0.9132975331786337,True,6
