scenario_id,group,first_hour,policy,smartds_mapping_index,true_road_persistence,true_spatial_spread,true_power_persistence,true_pr_coupling,true_pc_coupling,true_comm_persistence,true_rc_coupling,true_cr_coupling,true_cp_coupling,cost,mobility_delay,unserved_energy,comm_loss,feeder_margin_exceedance,power_service_loss,peak_risk,served_mobility,total_mobility,requested_restoration,executed_restoration,requested_charge_capacity,executed_charge_capacity,smartds_curtailed_energy_kwh,smartds_raw_infeasible_hours,smartds_projected_infeasible_hours,min_voltage_pu,voltage_violation_pu_hours,voltage_violating_bus_hours,thermal_overload_pu_hours,thermal_overloaded_branch_hours,losses_mwh,service_continuity,mean_control_action_fraction,mean_smartds_projection_fraction,crew_job_count,crew_jobs_dispatched,crew_jobs_completed,crew_completion_fraction,crew_mean_completion_h,crew_total_travel_h,crew_completion_events,crew_routes,crew_route_source_policy,route_score,latency_ms,precision_losses_mwh_tol8,precision_min_voltage_pu_tol8,precision_infeasible_hours_tol8,precision_losses_mwh_tol10,precision_min_voltage_pu_tol10,precision_infeasible_hours_tol10
12,nominal,49070,forecast_matched,12,0.7709330711618576,0.17855294934624968,0.7853844194965628,0.02816827286104746,0.2627194508816497,0.41147271774186045,0.0683887478957337,0.043612705209984,0.07746015470665288,2110.4378967285156,5.189910493791103,795.5920562744141,19.126579999923706,0.0,0.0015265325532141105,75.81255340576172,74.81009197235107,80.0,17.0,17.0,110.89925765991211,110.89925765991211,0.0,0,0,0.9890407611716662,0.0,0,0.0,0,0.8434412139921396,0.9351261496543884,1.0,1.0,17,17,17,1.0,1.838235294117647,1.3666666666666667,B001@0.350;B005@0.350;B049@0.350;B043@0.617;B004@0.700;B039@0.867;B034@1.117;B010@1.150;B032@1.533;B033@1.633;B042@1.883;B022@1.983;B006@2.800;B003@3.400;B045@3.650;B035@4.050;B044@4.817,v0:B001@0.350|B039@0.867|B033@1.633|B003@3.400;v1:B034@1.117|B042@1.883|B045@3.650;v2:B005@0.350|B043@0.617|B010@1.150|B022@1.983|B035@4.050;v3:B049@0.350|B004@0.700|B032@1.533|B006@2.800|B044@4.817,forecast_matched,20.031317949295044,37.50653324338297,0.8434412676632466,0.9890406358619548,0,0.8434412748560711,0.9890406354465977,0
12,nominal,49070,pc_rollout,12,0.7709330711618576,0.17855294934624968,0.7853844194965628,0.02816827286104746,0.2627194508816497,0.41147271774186045,0.0683887478957337,0.043612705209984,0.07746015470665288,2110.4378967285156,5.189910493791103,795.5920562744141,19.126579999923706,0.0,0.0015265325532141105,75.81255340576172,74.81009197235107,80.0,17.0,17.0,110.89925765991211,110.89925765991211,0.0,0,0,0.98904076117586,0.0,0,0.0,0,0.8434393373824709,0.9351261496543884,1.0,1.0,17,17,17,1.0,1.838235294117647,1.3666666666666667,B001@0.350;B005@0.350;B049@0.350;B043@0.617;B004@0.700;B039@0.867;B034@1.117;B010@1.150;B032@1.533;B033@1.633;B042@1.883;B022@1.983;B006@2.800;B003@3.400;B045@3.650;B035@4.050;B044@4.817,v0:B001@0.350|B039@0.867|B033@1.633|B003@3.400;v1:B034@1.117|B042@1.883|B045@3.650;v2:B005@0.350|B043@0.617|B010@1.150|B022@1.983|B035@4.050;v3:B049@0.350|B004@0.700|B032@1.533|B006@2.800|B044@4.817,forecast_matched,20.034096754927532,42.222699926545225,0.8434412583044104,0.9890406358619548,0,0.8434412730329031,0.9890406354465977,0
13,single_domain,50957,forecast_matched,13,0.743100307249349,0.32868577731159465,0.769102971352766,0.03163793758990849,0.49927909446429336,0.30875097770321847,0.0007497328083771127,0.1557059819665644,0.07269997564332202,47.228229224681854,0.0,18.11180865764618,0.0,0.0,0.007435036415699869,7.403509140014648,0.0,0.0,36.0,29.0,110.89925384521484,110.84200859069824,0.0,0,0,0.9892828705063631,0.0,0,0.0,0,0.8405291512298857,0.0,0.9997917711734772,1.0,36,36,29,0.8055555555555556,3.4805555555555556,3.8666666666666667,B007@0.317;B028@0.483;B019@0.633;B035@0.867;B031@0.883;B029@0.950;B005@1.133;B004@1.167;B030@1.200;B006@1.233;B010@1.400;B032@1.500;B033@1.500;B043@1.650;B044@1.667;B036@2.017;B008@2.100;B020@2.333;B042@2.400;B037@2.767;B003@2.933;B009@3.233;B022@3.233;B025@3.733;B046@3.950;B039@4.533;B026@4.850;B034@5.450;B038@5.450;B001@6.050;B041@6.600;B049@7.217;B027@7.733;B045@8.583;B040@11.400;B000@12.150,v0:B007@0.317|B019@0.633|B031@0.883|B006@1.233|B032@1.500|B036@2.017|B037@2.767|B025@3.733|B034@5.450|B049@7.217|B000@12.150;v1:B028@0.483|B029@0.950|B030@1.200|B043@1.650|B042@2.400|B022@3.233|B039@4.533|B001@6.050|B045@8.583;v2:B035@0.867|B005@1.133|B010@1.400|B044@1.667|B020@2.333|B009@3.233|B026@4.850|B041@6.600|B040@11.400;v3:B004@1.167|B033@1.500|B008@2.100|B003@2.933|B046@3.950|B038@5.450|B027@7.733,forecast_matched,0.0,41.14044993184507,0.8405291535229416,0.9892828577215056,0,0.8405290941119591,0.9892828576761014,0
13,single_domain,50957,pc_rollout,13,0.743100307249349,0.32868577731159465,0.769102971352766,0.03163793758990849,0.49927909446429336,0.30875097770321847,0.0007497328083771127,0.1557059819665644,0.07269997564332202,47.228229224681854,0.0,18.11180865764618,0.0,0.0,0.007435036415699869,7.403509140014648,0.0,0.0,36.0,29.0,110.89925384521484,110.84200859069824,0.0,0,0,0.9892828705016684,0.0,0,0.0,0,0.8405312971613061,0.0,0.9997917711734772,1.0,36,36,29,0.8055555555555556,3.4805555555555556,3.8666666666666667,B007@0.317;B028@0.483;B019@0.633;B035@0.867;B031@0.883;B029@0.950;B005@1.133;B004@1.167;B030@1.200;B006@1.233;B010@1.400;B032@1.500;B033@1.500;B043@1.650;B044@1.667;B036@2.017;B008@2.100;B020@2.333;B042@2.400;B037@2.767;B003@2.933;B009@3.233;B022@3.233;B025@3.733;B046@3.950;B039@4.533;B026@4.850;B034@5.450;B038@5.450;B001@6.050;B041@6.600;B049@7.217;B027@7.733;B045@8.583;B040@11.400;B000@12.150,v0:B007@0.317|B019@0.633|B031@0.883|B006@1.233|B032@1.500|B036@2.017|B037@2.767|B025@3.733|B034@5.450|B049@7.217|B000@12.150;v1:B028@0.483|B029@0.950|B030@1.200|B043@1.650|B042@2.400|B022@3.233|B039@4.533|B001@6.050|B045@8.583;v2:B035@0.867|B005@1.133|B010@1.400|B044@1.667|B020@2.333|B009@3.233|B026@4.850|B041@6.600|B040@11.400;v3:B004@1.167|B033@1.500|B008@2.100|B003@2.933|B046@3.950|B038@5.450|B027@7.733,forecast_matched,0.07010108442045748,41.63453339909514,0.8405291306031314,0.9892828577215056,0,0.8405291085711237,0.9892828576761014,0
14,cascade,45793,forecast_matched,14,0.8181014323517619,0.22725163426341996,0.7548308996725621,0.009334058381279247,0.31291444897155885,0.6596409487184873,0.009399474083267806,0.12478522822179872,0.01120866624946335,751.8068466186523,1.1504215002059937,187.50128936767578,70.65228390693665,0.0,18.613535821437836,62.74983215332031,16.849578857421875,18.0,32.0,23.0,110.89925575256348,104.20200729370117,0.0,0,0,0.9892561677402079,0.0,0,0.0,0,0.8416014299153164,0.9360877143012153,0.9783793687820435,1.0,32,32,23,0.71875,4.25625,3.183333333333333,B003@0.350;B004@0.417;B035@0.617;B042@0.750;B049@0.883;B019@1.117;B040@1.300;B025@1.600;B026@1.783;B010@1.850;B036@2.317;B045@2.383;B020@2.517;B046@3.067;B006@3.150;B008@3.367;B039@3.833;B034@3.867;B044@3.917;B031@4.433;B005@4.850;B022@4.933;B037@5.183;B048@6.017;B043@6.367;B001@6.717;B032@6.967;B033@7.800;B041@8.250;B007@8.833;B038@10.750;B009@16.017,v0:B003@0.350|B035@0.617|B049@0.883|B040@1.300|B026@1.783|B020@2.517|B008@3.367|B031@4.433|B048@6.017|B033@7.800|B009@16.017;v1:B004@0.417|B042@0.750|B019@1.117|B025@1.600|B036@2.317|B046@3.067|B039@3.833|B005@4.850|B043@6.367|B041@8.250;v2:B010@1.850|B045@2.383|B006@3.150|B044@3.917|B037@5.183|B032@6.967|B038@10.750;v3:B034@3.867|B022@4.933|B001@6.717|B007@8.833,forecast_matched,159.82481741905212,48.45989999982218,0.8416014900084717,0.9892561474890814,0,0.8416014986385894,0.9892561474137032,0
14,cascade,45793,pc_rollout,14,0.8181014323517619,0.22725163426341996,0.7548308996725621,0.009334058381279247,0.31291444897155885,0.6596409487184873,0.009399474083267806,0.12478522822179872,0.01120866624946335,751.8068466186523,1.1504215002059937,187.50128936767578,70.65228390693665,0.0,18.613535821437836,62.74983215332031,16.849578857421875,18.0,32.0,23.0,110.89925575256348,104.20200729370117,0.0,0,0,0.989256167741457,0.0,0,0.0,0,0.8416008650083193,0.9360877143012153,0.9783793687820435,1.0,32,32,23,0.71875,4.25625,3.183333333333333,B003@0.350;B004@0.417;B035@0.617;B042@0.750;B049@0.883;B019@1.117;B040@1.300;B025@1.600;B026@1.783;B010@1.850;B036@2.317;B045@2.383;B020@2.517;B046@3.067;B006@3.150;B008@3.367;B039@3.833;B034@3.867;B044@3.917;B031@4.433;B005@4.850;B022@4.933;B037@5.183;B048@6.017;B043@6.367;B001@6.717;B032@6.967;B033@7.800;B041@8.250;B007@8.833;B038@10.750;B009@16.017,v0:B003@0.350|B035@0.617|B049@0.883|B040@1.300|B026@1.783|B020@2.517|B008@3.367|B031@4.433|B048@6.017|B033@7.800|B009@16.017;v1:B004@0.417|B042@0.750|B019@1.117|B025@1.600|B036@2.317|B046@3.067|B039@3.833|B005@4.850|B043@6.367|B041@8.250;v2:B010@1.850|B045@2.383|B006@3.150|B044@3.917|B037@5.183|B032@6.967|B038@10.750;v3:B034@3.867|B022@4.933|B001@6.717|B007@8.833,forecast_matched,134.44240009784698,45.63821665942669,0.8416014895091712,0.9892561474890812,0,0.8416014924918133,0.9892561474137032,0
15,ood,44195,forecast_matched,15,0.8570021874806868,0.15426639703180547,0.7579101727904627,0.02944087179413334,0.3663678365246822,0.46625229606703406,0.07797052235386133,0.006288987200148295,0.0763788446380542,1765.41357421875,25.38566303253174,287.568256855011,264.4351043701172,0.0,65.39232730865479,108.69450378417969,22.917863488197327,48.0,36.0,24.0,110.89925765991211,89.11699676513672,0.0,0,0,0.9890106102970457,0.0,0,0.0,0,0.8403806958702885,0.4774554893374443,0.9333747824033102,1.0,36,32,24,0.6666666666666666,3.955729166666667,4.283333333333333,B019@0.250;B032@0.367;B048@0.583;B022@0.617;B043@0.617;B009@0.667;B001@0.867;B028@1.117;B003@1.133;B047@1.367;B045@1.400;B010@1.883;B041@2.083;B036@2.117;B049@2.167;B031@2.733;B005@3.133;B000@3.150;B030@3.350;B027@3.967;B006@4.383;B007@4.533;B038@4.767;B042@5.533;B029@6.067;B039@6.383;B004@6.617;B026@7.517;B044@9.767;B046@10.150;B025@11.550;B035@15.750,v0:B032@0.367|B043@0.617|B003@1.133|B010@1.883|B031@2.733|B027@3.967|B042@5.533|B026@7.517|B035@15.750;v1:B022@0.617|B028@1.117|B041@2.083|B000@3.150|B007@4.533|B039@6.383|B046@10.150;v2:B009@0.667|B047@1.367|B036@2.117|B005@3.133|B006@4.383|B029@6.067|B044@9.767;v3:B019@0.250|B048@0.583|B001@0.867|B045@1.400|B049@2.167|B030@3.350|B038@4.767|B004@6.617|B025@11.550,forecast_matched,894.5443572998047,46.346016538639866,0.8403807382612808,0.9890103035929764,0,0.8403807268129878,0.9890103035643343,0
15,ood,44195,pc_rollout,15,0.8570021874806868,0.15426639703180547,0.7579101727904627,0.02944087179413334,0.3663678365246822,0.46625229606703406,0.07797052235386133,0.006288987200148295,0.0763788446380542,1765.41357421875,25.38566303253174,287.568256855011,264.4351043701172,0.0,65.39232730865479,108.69450378417969,22.917863488197327,48.0,36.0,24.0,110.89925765991211,89.11699676513672,0.0,0,0,0.9890106102970457,0.0,0,0.0,0,0.8403805583245118,0.4774554893374443,0.9333747824033102,1.0,36,32,24,0.6666666666666666,3.955729166666667,4.283333333333333,B019@0.250;B032@0.367;B048@0.583;B022@0.617;B043@0.617;B009@0.667;B001@0.867;B028@1.117;B003@1.133;B047@1.367;B045@1.400;B010@1.883;B041@2.083;B036@2.117;B049@2.167;B031@2.733;B005@3.133;B000@3.150;B030@3.350;B027@3.967;B006@4.383;B007@4.533;B038@4.767;B042@5.533;B029@6.067;B039@6.383;B004@6.617;B026@7.517;B044@9.767;B046@10.150;B025@11.550;B035@15.750,v0:B032@0.367|B043@0.617|B003@1.133|B010@1.883|B031@2.733|B027@3.967|B042@5.533|B026@7.517|B035@15.750;v1:B022@0.617|B028@1.117|B041@2.083|B000@3.150|B007@4.533|B039@6.383|B046@10.150;v2:B009@0.667|B047@1.367|B036@2.117|B005@3.133|B006@4.383|B029@6.067|B044@9.767;v3:B019@0.250|B048@0.583|B001@0.867|B045@1.400|B049@2.167|B030@3.350|B038@4.767|B004@6.617|B025@11.550,forecast_matched,674.4751968383789,57.72004990528027,0.8403807608250683,0.9890103035929764,0,0.8403807276758222,0.9890103035643343,0
16,nominal,45163,forecast_matched,16,0.6306548746260714,0.12760391371424493,0.7781298601084309,0.002821357765818368,0.40542862761718,0.3178617211121054,0.038983518715282425,0.029600081773764587,0.03116481309926666,1308.9617767333984,3.1112645940990147,493.9327201843262,11.204822421073914,0.0,0.0027944297180511057,71.2735824584961,58.88873529434204,62.0,19.0,16.0,110.89925575256348,110.89925575256348,0.0,0,0,0.9889007447883402,0.0,0,0.0,0,0.8428820775009017,0.9498183111990651,1.0,1.0,19,19,16,0.8421052631578947,3.4921052631578946,2.7,B019@0.250;B040@0.317;B032@0.617;B044@0.733;B043@0.867;B009@1.450;B041@2.000;B033@2.117;B007@2.817;B005@3.367;B006@3.633;B008@3.817;B004@4.450;B042@5.133;B031@5.483;B025@5.733;B034@6.533;B020@8.067;B026@8.967,v0:B033@2.117|B006@3.633|B031@5.483|B026@8.967;v1:B008@3.817|B025@5.733;v2:B019@0.250|B032@0.617|B043@0.867|B041@2.000|B005@3.367|B042@5.133|B020@8.067;v3:B040@0.317|B044@0.733|B009@1.450|B007@2.817|B004@4.450|B034@6.533,forecast_matched,0.007103607291355729,43.788000009953976,0.8428820870819322,0.9889006321422645,0,0.8428821130759763,0.9889006319106871,0
16,nominal,45163,pc_rollout,16,0.6306548746260714,0.12760391371424493,0.7781298601084309,0.002821357765818368,0.40542862761718,0.3178617211121054,0.038983518715282425,0.029600081773764587,0.03116481309926666,1308.9617767333984,3.1112645940990147,493.9327201843262,11.204822421073914,0.0,0.0027944297180511057,71.2735824584961,58.88873529434204,62.0,19.0,16.0,110.89925575256348,110.89925575256348,0.0,0,0,0.9889007447883402,0.0,0,0.0,0,0.8428809604451698,0.9498183111990651,1.0,1.0,19,19,16,0.8421052631578947,3.4921052631578946,2.7,B019@0.250;B040@0.317;B032@0.617;B044@0.733;B043@0.867;B009@1.450;B041@2.000;B033@2.117;B007@2.817;B005@3.367;B006@3.633;B008@3.817;B004@4.450;B042@5.133;B031@5.483;B025@5.733;B034@6.533;B020@8.067;B026@8.967,v0:B033@2.117|B006@3.633|B031@5.483|B026@8.967;v1:B008@3.817|B025@5.733;v2:B019@0.250|B032@0.617|B043@0.867|B041@2.000|B005@3.367|B042@5.133|B020@8.067;v3:B040@0.317|B044@0.733|B009@1.450|B007@2.817|B004@4.450|B034@6.533,forecast_matched,0.007101926472387277,64.26398339681327,0.842882085196538,0.9889006321422645,0,0.8428821221373093,0.9889006319106871,0
17,single_domain,46879,forecast_matched,17,0.6139895747190882,0.16176010748257236,0.7623459798987798,0.0008804437347489636,0.2836785735774203,0.7945010023935537,0.07618007928168356,0.12799164229766338,0.06203680805443091,5.627057075500488,0.0,0.7226071357727051,0.0,0.0,4.886556048688817e-09,1.8787784576416016,2.0,2.0,28.0,22.0,110.89925765991211,110.77835083007812,0.0,0,0,0.9892966929708885,0.0,0,0.0,0,0.8396745641128633,1.0,0.999734491109848,1.0,28,28,22,0.7857142857142857,3.7845238095238094,2.3333333333333335,B004@0.417;B035@0.750;B032@0.867;B037@1.017;B043@1.117;B048@1.267;B026@1.483;B010@1.600;B034@1.633;B031@1.850;B009@2.100;B003@2.350;B036@2.400;B008@2.667;B046@3.050;B039@3.117;B038@3.400;B019@3.733;B045@4.067;B005@4.383;B025@4.867;B006@5.583;B033@6.083;B049@6.400;B007@7.283;B044@8.100;B041@9.967;B042@14.417,v0:B004@0.417|B035@0.750|B037@1.017|B048@1.267|B031@1.850|B008@2.667|B019@3.733|B006@5.583|B044@8.100;v1:B032@0.867|B043@1.117|B034@1.633|B036@2.400|B038@3.400|B025@4.867|B007@7.283;v2:B026@1.483|B009@2.100|B046@3.050|B045@4.067|B033@6.083|B041@9.967;v3:B010@1.600|B003@2.350|B039@3.117|B005@4.383|B049@6.400|B042@14.417,forecast_matched,0.0331362986471504,47.53538337536156,0.8396745515515526,0.9892966846204975,0,0.8396745616726948,0.9892966845887197,0
17,single_domain,46879,pc_rollout,17,0.6139895747190882,0.16176010748257236,0.7623459798987798,0.0008804437347489636,0.2836785735774203,0.7945010023935537,0.07618007928168356,0.12799164229766338,0.06203680805443091,5.627057075500488,0.0,0.7226071357727051,0.0,0.0,4.886556048688817e-09,1.8787784576416016,2.0,2.0,28.0,22.0,110.89925765991211,110.77835083007812,0.0,0,0,0.9892966929708885,0.0,0,0.0,0,0.8396769505037749,1.0,0.999734491109848,1.0,28,28,22,0.7857142857142857,3.7845238095238094,2.3333333333333335,B004@0.417;B035@0.750;B032@0.867;B037@1.017;B043@1.117;B048@1.267;B026@1.483;B010@1.600;B034@1.633;B031@1.850;B009@2.100;B003@2.350;B036@2.400;B008@2.667;B046@3.050;B039@3.117;B038@3.400;B019@3.733;B045@4.067;B005@4.383;B025@4.867;B006@5.583;B033@6.083;B049@6.400;B007@7.283;B044@8.100;B041@9.967;B042@14.417,v0:B004@0.417|B035@0.750|B037@1.017|B048@1.267|B031@1.850|B008@2.667|B019@3.733|B006@5.583|B044@8.100;v1:B032@0.867|B043@1.117|B034@1.633|B036@2.400|B038@3.400|B025@4.867|B007@7.283;v2:B026@1.483|B009@2.100|B046@3.050|B045@4.067|B033@6.083|B041@9.967;v3:B010@1.600|B003@2.350|B039@3.117|B005@4.383|B049@6.400|B042@14.417,forecast_matched,4.845463534351438,66.39145004252593,0.839674562504238,0.9892966846204975,0,0.8396745568464478,0.9892966845887197,0
18,cascade,43964,forecast_matched,18,0.6048410175603758,0.12567891558954616,0.7615385513748172,0.004385922736537496,0.19440488260713326,0.3717832596144994,0.009995096237829086,0.013680003846889513,0.06419781585216575,1567.3837280273438,11.564879164099693,481.5140380859375,74.30411326885223,0.0,63.95623278617859,75.99639129638672,42.435120820999146,54.0,31.0,24.0,110.89926528930664,108.4193286895752,0.0,0,0,0.9892495574914946,0.0,0,0.0,0,0.8419546945619161,0.7858355707592435,0.990524172782898,1.0,31,28,24,0.7741935483870968,3.357738095238095,2.55,B048@0.333;B005@0.350;B006@0.600;B039@0.600;B049@0.850;B032@0.867;B044@1.117;B045@1.133;B022@1.433;B037@1.583;B042@1.650;B047@2.000;B008@2.167;B043@2.400;B034@2.617;B010@2.767;B035@3.017;B001@3.450;B036@3.883;B019@4.117;B041@4.383;B003@5.000;B004@5.467;B046@5.967;B025@6.383;B031@7.350;B007@8.350;B026@14.183,v0:B037@1.583|B008@2.167|B035@3.017|B041@4.383|B025@6.383;v1:B034@2.617|B036@3.883|B004@5.467|B007@8.350;v2:B048@0.333|B039@0.600|B049@0.850|B044@1.117|B022@1.433|B047@2.000|B010@2.767|B019@4.117|B046@5.967|B026@14.183;v3:B005@0.350|B006@0.600|B032@0.867|B045@1.133|B042@1.650|B043@2.400|B001@3.450|B003@5.000|B031@7.350,pc_rollout,297.0101432800293,67.57751666009426,0.8419547593814672,0.9892495187893366,0,0.8419547463636862,0.9892495186495645,0
18,cascade,43964,pc_rollout,18,0.6048410175603758,0.12567891558954616,0.7615385513748172,0.004385922736537496,0.19440488260713326,0.3717832596144994,0.009995096237829086,0.013680003846889513,0.06419781585216575,1575.8003234863281,11.77751936018467,482.1939392089844,75.10870575904846,0.0,67.64596176147461,75.94659423828125,42.22248160839081,54.0,31.0,24.0,110.89925765991211,108.41780853271484,0.0,0,0,0.989250664073084,0.0,0,0.0,0,0.8419262796233962,0.7818978075627927,0.990524172782898,1.0,31,28,24,0.7741935483870968,3.132738095238094,2.216666666666667,B048@0.333;B005@0.350;B006@0.350;B039@0.600;B032@0.617;B044@0.617;B049@0.850;B045@0.883;B022@0.933;B042@1.367;B047@1.400;B008@1.567;B037@1.583;B043@2.117;B010@2.167;B035@2.350;B001@2.683;B036@3.383;B019@3.517;B041@3.717;B003@4.233;B004@4.967;B046@5.367;B025@5.717;B031@6.583;B034@7.550;B007@8.200;B026@13.717,v0:B037@1.583|B035@2.350|B041@3.717|B025@5.717|B026@13.717;v1:B048@0.333|B039@0.600|B049@0.850|B042@1.367|B043@2.117|B036@3.383|B004@4.967|B034@7.550;v2:B005@0.350|B032@0.617|B045@0.883|B047@1.400|B010@2.167|B019@3.517|B046@5.367|B007@8.200;v3:B006@0.350|B044@0.617|B022@0.933|B008@1.567|B001@2.683|B003@4.233|B031@6.583,forecast_matched,197.4561264514923,67.94499993945162,0.8419278894509235,0.9892506345476317,0,0.8419279104175095,0.9892506344437972,0
19,ood,48502,forecast_matched,19,0.7108773739926857,0.14573002089108664,0.7836651356273905,0.0017730743451283414,0.4979526252066012,0.6106874669523178,0.04657470046508926,0.02078428512996938,0.030881656587810582,2567.4940490722656,18.80932715535164,576.8962326049805,250.64900398254395,0.0,128.02695178985596,111.26618194580078,45.190672874450684,64.0,36.0,25.0,110.89925956726074,90.96317195892334,0.0,0,0,0.989166520105869,0.0,0,0.0,0,0.8415799687572502,0.7061042636632919,0.9221347371737162,1.0,36,30,25,0.6944444444444444,3.2794444444444437,3.2666666666666666,B000@0.333;B037@0.333;B036@0.583;B038@0.750;B047@0.833;B034@1.017;B003@1.100;B039@1.100;B045@1.283;B004@1.433;B046@1.617;B048@1.800;B031@2.000;B010@2.017;B027@2.167;B029@2.467;B028@2.667;B033@2.800;B040@2.817;B001@3.400;B025@4.033;B009@4.217;B006@4.233;B042@4.700;B043@5.500;B049@6.017;B005@6.917;B032@7.200;B020@9.933;B008@13.117,v0:B003@1.100|B004@1.433|B010@2.017|B033@2.800|B025@4.033|B049@6.017|B008@13.117;v1:B031@2.000|B040@2.817|B009@4.217|B005@6.917;v2:B000@0.333|B038@0.750|B034@1.017|B045@1.283|B048@1.800|B029@2.467|B001@3.400|B042@4.700|B032@7.200;v3:B037@0.333|B036@0.583|B047@0.833|B039@1.100|B046@1.617|B027@2.167|B028@2.667|B006@4.233|B043@5.500|B020@9.933,forecast_matched,832.1014938354492,48.39359984422723,0.8415800039369735,0.9891663935572299,0,0.8415800487031615,0.9891663930550612,0
19,ood,48502,pc_rollout,19,0.7108773739926857,0.14573002089108664,0.7836651356273905,0.0017730743451283414,0.4979526252066012,0.6106874669523178,0.04657470046508926,0.02078428512996938,0.030881656587810582,2567.4940490722656,18.80932715535164,576.8962326049805,250.64900398254395,0.0,128.02695178985596,111.26618194580078,45.190672874450684,64.0,36.0,25.0,110.89925956726074,90.96317195892334,0.0,0,0,0.9891665201055779,0.0,0,0.0,0,0.8415801719831089,0.7061042636632919,0.9221347371737162,1.0,36,30,25,0.6944444444444444,3.2794444444444437,3.2666666666666666,B000@0.333;B037@0.333;B036@0.583;B038@0.750;B047@0.833;B034@1.017;B003@1.100;B039@1.100;B045@1.283;B004@1.433;B046@1.617;B048@1.800;B031@2.000;B010@2.017;B027@2.167;B029@2.467;B028@2.667;B033@2.800;B040@2.817;B001@3.400;B025@4.033;B009@4.217;B006@4.233;B042@4.700;B043@5.500;B049@6.017;B005@6.917;B032@7.200;B020@9.933;B008@13.117,v0:B003@1.100|B004@1.433|B010@2.017|B033@2.800|B025@4.033|B049@6.017|B008@13.117;v1:B031@2.000|B040@2.817|B009@4.217|B005@6.917;v2:B000@0.333|B038@0.750|B034@1.017|B045@1.283|B048@1.800|B029@2.467|B001@3.400|B042@4.700|B032@7.200;v3:B037@0.333|B036@0.583|B047@0.833|B039@1.100|B046@1.617|B027@2.167|B028@2.667|B006@4.233|B043@5.500|B020@9.933,forecast_matched,733.8414459228516,78.71384988538921,0.8415800175047451,0.9891663935572299,0,0.8415800177372652,0.9891663930550612,0
20,nominal,49878,forecast_matched,0,0.6171785487040202,0.3135386141231834,0.7848947330051844,0.015832604821210794,0.32189046416425693,0.7220257310666457,0.002574947266438743,0.1588218849918108,0.007307639953403138,38.74658441589009,0.0,14.902531385421753,0.0,0.0,3.906966071554052e-06,12.592334747314453,0.0,0.0,15.0,14.0,110.89925575256348,110.89925575256348,0.0,0,0,0.9892787866547276,0.0,0,0.0,0,0.8402659110094579,0.0,1.0,1.0,15,15,14,0.9333333333333333,2.631111111111111,1.25,B001@0.350;B033@0.367;B034@0.633;B035@1.117;B039@1.117;B045@1.400;B004@1.417;B006@2.133;B032@2.133;B043@2.417;B022@3.067;B005@3.883;B042@3.883;B044@4.433;B049@11.117,v0:B035@1.117|B006@2.133|B005@3.883;v1:B004@1.417|B022@3.067|B049@11.117;v2:B001@0.350|B039@1.117|B032@2.133|B042@3.883;v3:B033@0.367|B034@0.633|B045@1.400|B043@2.417|B044@4.433,forecast_matched,0.0006864968745503575,58.20103346680602,0.8402659008605873,0.9892787787726266,0,0.840265872991555,0.9892787787448029,0
20,nominal,49878,pc_rollout,0,0.6171785487040202,0.3135386141231834,0.7848947330051844,0.015832604821210794,0.32189046416425693,0.7220257310666457,0.002574947266438743,0.1588218849918108,0.007307639953403138,38.75929832501502,0.0,14.907423257827759,0.0,0.0,0.0,12.592334747314453,0.0,0.0,15.0,14.0,110.89925575256348,110.89925575256348,0.0,0,0,0.9892787959684896,0.0,0,0.0,0,0.840267107170856,0.0,1.0,1.0,15,15,14,0.9333333333333333,2.7277777777777783,1.2833333333333334,B034@0.367;B033@0.633;B001@0.933;B035@1.117;B004@1.417;B022@1.617;B039@1.700;B045@1.867;B006@2.500;B032@2.700;B043@2.717;B005@3.633;B042@4.267;B044@4.717;B049@10.733,v0:B034@0.367|B033@0.633|B001@0.933|B039@1.700|B043@2.717|B049@10.733;v1:B035@1.117|B045@1.867|B005@3.633;v2:B004@1.417|B006@2.500|B042@4.267;v3:B022@1.617|B032@2.700|B044@4.717,static,0.0008232406426031957,61.94353336468339,0.8402656501384178,0.9892787880534379,0,0.8402656330417593,0.9892787880254952,0
