traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
0.5,1.0,0.0,control_latency_p95_ms,3898.666714372693,2376.6719877243763,3239.8868497356943,4557.446579009692,50
0.5,1.0,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,1.0,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,1.0,60.0,control_on_time_fraction,0.644075196526646,0.12788315274437795,0.6086277950806607,0.6795225979726314,50
0.5,1.0,60.0,control_delivery_fraction,0.9993103448275862,0.004876598490941702,0.9979586206896551,1.0006620689655172,50
0.5,1.0,60.0,control_latency_p95_ms,2492.283018455048,1701.364922504535,2020.6887222565024,2963.8773146535937,50
0.5,1.0,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,1.0,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,1.0,300.0,control_on_time_fraction,0.9992857142857143,0.005050762722761052,0.9978857142857144,1.0006857142857144,50
0.5,1.0,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,1.0,300.0,control_latency_p95_ms,179.9973377601062,57.2152174545886,164.13808860641882,195.8565869137936,50
0.5,1.0,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,1.0,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.0,0.0,control_on_time_fraction,0.9979664823194235,0.044600811965278764,0.9940570487811063,1.0018759158577406,500
1.0,0.0,0.0,control_delivery_fraction,0.999031339031339,0.021659917730767194,0.9971327635327635,1.0009299145299144,500
1.0,0.0,0.0,control_latency_p95_ms,141.08149058266963,169.00040380426626,126.2679520503245,155.89502911501478,500
1.0,0.0,0.0,attempt_drop_fraction,0.001540049078210533,0.034436544275646415,-0.0014784471150821109,0.0045585452715031765,500
1.0,0.0,0.0,algebraic_support,0.9990417470615311,0.02142718710055113,0.9971635713021323,1.00091992282093,500
1.0,0.0,60.0,control_on_time_fraction,0.9980106666666667,0.04448284563239582,0.9941115733333333,1.00190976,500
1.0,0.0,60.0,control_delivery_fraction,0.9990986666666667,0.020154426037198102,0.9973320533333334,1.00086528,500
1.0,0.0,60.0,control_latency_p95_ms,139.7040540225225,171.38211651687536,124.68174916626921,154.7263588787758,500
1.0,0.0,60.0,attempt_drop_fraction,0.0015341630367143747,0.03430492838660847,-0.0014727965152457995,0.004541122588674549,500
1.0,0.0,60.0,algebraic_support,0.9990417470615311,0.02142718710055113,0.9971635713021323,1.00091992282093,500
1.0,0.0,300.0,control_on_time_fraction,0.9979166666666668,0.044737390764741855,0.9939952614687382,1.0018380718645954,500
1.0,0.0,300.0,control_delivery_fraction,0.999079754601227,0.020577312676378433,0.9972760736196319,1.000883435582822,500
1.0,0.0,300.0,control_latency_p95_ms,138.5752081935086,167.5618438834267,123.88776499785345,153.26265138916372,500
1.0,0.0,300.0,attempt_drop_fraction,0.0015392070484581497,0.034417715917992364,-0.001477638766519824,0.0045560528634361235,500
1.0,0.0,300.0,algebraic_support,0.9990417470615311,0.02142718710055113,0.9971635713021323,1.00091992282093,500
1.0,0.4494256856758202,0.0,control_on_time_fraction,0.983981499043886,0.01919461866750369,0.97866102219523,0.989301975892542,50
1.0,0.4494256856758202,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.4494256856758202,0.0,control_latency_p95_ms,334.9118199682278,77.07860801004655,313.54671985616494,356.27692008029067,50
1.0,0.4494256856758202,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.4494256856758202,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.4494256856758202,60.0,control_on_time_fraction,0.9885464954249885,0.017046584179653455,0.9838214233593444,0.9932715674906326,50
1.0,0.4494256856758202,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.4494256856758202,60.0,control_latency_p95_ms,289.66357104533853,80.58800645783327,267.32571531267195,312.0014267780051,50
1.0,0.4494256856758202,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.4494256856758202,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.4494256856758202,300.0,control_on_time_fraction,0.9982842456859882,0.007543929294910259,0.9961931751699888,1.0003753162019875,50
1.0,0.4494256856758202,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.4494256856758202,300.0,control_latency_p95_ms,180.5756128870313,51.97434157005914,166.1690604132486,194.982165360814,50
1.0,0.4494256856758202,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.4494256856758202,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.46412724129324684,0.0,control_on_time_fraction,0.9336105095454222,0.13523537497676036,0.8961251760700921,0.9710958430207524,50
1.0,0.46412724129324684,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.46412724129324684,0.0,control_latency_p95_ms,487.0138473354003,346.36016133674923,391.0077087602802,583.0199859105205,50
1.0,0.46412724129324684,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.46412724129324684,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.46412724129324684,60.0,control_on_time_fraction,0.9725260761166638,0.06525071242057034,0.954439501394567,0.9906126508387605,50
1.0,0.46412724129324684,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
