crews,service_scale,policy,metric,mean,sd,ci95_low,ci95_high,n
4,2.0,forecast_matched,risk_fraction_completed_within_6h,0.623037149686039,0.13398556190764402,0.5998253353315727,0.6462489640405052,128
4,2.0,forecast_matched,total_travel_h,3.0165364583333334,0.29822672249968585,2.9648713145697445,3.0682016020969223,128
4,2.0,greedy,integrated_risk_6h,239.56824916571856,64.88440717587665,228.32759911042234,250.80889922101477,128
4,2.0,greedy,integer_unrouted_integrated_risk_6h,229.14128178641232,64.11890732016568,218.0332478151639,240.24931575766075,128
4,2.0,greedy,routing_risk_penalty_6h,10.426967379306252,10.393163479596145,8.626443667577563,12.22749109103494,128
4,2.0,greedy,risk_weighted_completion_h,6.533491138804871,1.8598442519069869,6.211289560598679,6.855692717011063,128
4,2.0,greedy,risk_fraction_completed_within_6h,0.5938236794701548,0.13719953319186498,0.5700550729977336,0.617592285942576,128
4,2.0,greedy,total_travel_h,2.9441406249999997,0.3239532564311744,2.8880185866195625,3.000262663380437,128
4,2.0,oracle,integrated_risk_6h,206.28195133780997,55.73493653357476,196.6263662026963,215.93753647292365,128
4,2.0,oracle,integer_unrouted_integrated_risk_6h,196.84075751100937,54.38887807284547,187.4183651069322,206.26314991508653,128
4,2.0,oracle,routing_risk_penalty_6h,9.441193826800609,3.337313384118107,8.863033780211246,10.01935387338997,128
4,2.0,oracle,risk_weighted_completion_h,5.067137749122131,1.2374643623568014,4.852757985807832,5.28151751243643,128
4,2.0,oracle,risk_fraction_completed_within_6h,0.7104310790562105,0.10361446445412874,0.6924807888973014,0.7283813692151196,128
4,2.0,oracle,total_travel_h,3.087239583333333,0.3428974654421481,3.0278356281822063,3.1466435384844598,128
4,2.0,pc_rollout,integrated_risk_6h,230.5586224844714,60.26314087158726,220.118565970826,240.99867899811682,128
4,2.0,pc_rollout,integer_unrouted_integrated_risk_6h,219.93035581644003,59.590224834059015,209.60687605865445,230.2538355742256,128
4,2.0,pc_rollout,routing_risk_penalty_6h,10.628266668031367,7.947413823842008,9.25144746713644,12.005085868926294,128
4,2.0,pc_rollout,risk_weighted_completion_h,6.094316295161471,1.706416041403046,5.79869479833308,6.389937791989863,128
4,2.0,pc_rollout,risk_fraction_completed_within_6h,0.6325725775312686,0.12467166982506214,0.6109743126582564,0.6541708424042808,128
