scenario_id,first_hour,timestamp_local,jobs,crews,service_scale,policy,route_source_policy,integrated_risk_6h,continuous_instant_integrated_risk_6h,integer_unrouted_integrated_risk_6h,routing_risk_penalty_6h,risk_weighted_completion_h,jobs_completed_within_6h,risk_fraction_completed_within_6h,max_completion_h,total_travel_h,solver_objective,batch_id,local_scenario_id
75,45281,2023-03-03T10:00,36,24,0.5,route_aware_pc,pc_rollout,50.88788269746749,0.0,74.24441517234551,-23.356532474878023,0.9336616933731008,36,1.0,3.45,6.233333333333333,82932,2,11
75,45281,2023-03-03T10:00,36,24,0.5,oracle,oracle,49.88241402872377,0.0,71.62270072319866,-21.74028669447489,0.9152139307598692,36,1.0,3.45,5.8,68931,2,11
75,45281,2023-03-03T10:00,36,4,1.0,static,static,157.14469094385456,0.0,144.52266946078842,12.622021483066137,3.669626246882956,29,0.823863862996266,11.966666666666669,3.1,814572,2,11
75,45281,2023-03-03T10:00,36,4,1.0,greedy,greedy,175.42758521414325,0.0,157.67882567753952,17.74875953660373,4.028671979237072,30,0.8376211035236141,12.45,3.3,994554,2,11
75,45281,2023-03-03T10:00,36,4,1.0,forecast_matched,forecast_matched,169.63213779144053,0.0,147.40644665000562,22.225691141434908,3.968177726733714,29,0.8262813038230621,13.066666666666666,3.316666666666667,817965,2,11
75,45281,2023-03-03T10:00,36,4,1.0,pc_rollout,pc_rollout,171.6406054064529,0.0,146.9980591488926,24.642546257560294,4.008535149883816,29,0.8262813038230621,13.216666666666669,2.9833333333333334,793483,2,11
75,45281,2023-03-03T10:00,36,4,1.0,route_aware_pc,forecast_matched,169.63213779144053,0.0,146.9980591488926,22.634078642547934,3.968177726733714,29,0.8262813038230621,13.066666666666666,3.316666666666667,817965,2,11
75,45281,2023-03-03T10:00,36,4,1.0,oracle,oracle,149.1090149208269,0.0,135.83609798235128,13.27291693847559,3.272217965561002,28,0.8109932008032241,11.383333333333333,3.2,804098,2,11
75,45281,2023-03-03T10:00,36,12,1.0,static,static,100.60233605294196,0.0,113.50205165756338,-12.899715604621434,1.9833882347561933,35,0.9040040069187212,7.433333333333334,3.966666666666667,195777,2,11
75,45281,2023-03-03T10:00,36,12,1.0,greedy,greedy,104.65426205724312,0.0,107.76147043021533,-3.107208372972209,2.100928846655186,35,0.9040040069187212,7.883333333333334,3.65,236542,2,11
75,45281,2023-03-03T10:00,36,12,1.0,forecast_matched,forecast_matched,99.07366822544208,0.0,101.32825495008588,-2.2545867246437865,1.996939377641325,35,0.9040040069187212,7.866666666666666,3.683333333333333,199659,2,11
75,45281,2023-03-03T10:00,36,12,1.0,pc_rollout,pc_rollout,101.38459484014084,0.0,101.96303926410256,-0.5784444239617272,2.042538800552685,35,0.9040040069187212,7.9,3.8666666666666663,195997,2,11
75,45281,2023-03-03T10:00,36,12,1.0,route_aware_pc,pc_rollout,101.38459484014084,0.0,101.32825495008588,0.0563398900549572,2.042538800552685,35,0.9040040069187212,7.9,3.8666666666666663,195997,2,11
75,45281,2023-03-03T10:00,36,12,1.0,oracle,oracle,96.68438094510157,0.0,100.34089204610396,-3.656511101002394,1.8539062450863388,35,0.9040040069187212,6.833333333333333,3.8333333333333335,174130,2,11
75,45281,2023-03-03T10:00,36,24,1.0,static,static,85.58568589688024,0.0,119.56809941843616,-33.98241352155593,1.6502737521693231,35,0.9040040069187212,6.833333333333333,6.333333333333333,85910,2,11
75,45281,2023-03-03T10:00,36,24,1.0,greedy,greedy,86.88476595205877,0.0,113.57661671965278,-26.691850767594005,1.7045072592908348,35,0.9040040069187212,7.15,5.566666666666666,93317,2,11
75,45281,2023-03-03T10:00,36,24,1.0,forecast_matched,forecast_matched,86.07025963981258,0.0,116.32024021663388,-30.249980576821315,1.6591644333572213,35,0.9040040069187212,6.833333333333333,6.083333333333333,87033,2,11
75,45281,2023-03-03T10:00,36,24,1.0,pc_rollout,pc_rollout,87.19987464015927,0.0,111.1400121263943,-23.94013748623503,1.6798899616790322,35,0.9040040069187212,6.833333333333333,5.933333333333334,85844,2,11
75,45281,2023-03-03T10:00,36,24,1.0,route_aware_pc,pc_rollout,87.19987464015927,0.0,111.1400121263943,-23.94013748623503,1.6798899616790322,35,0.9040040069187212,6.833333333333333,5.933333333333334,85844,2,11
75,45281,2023-03-03T10:00,36,24,1.0,oracle,oracle,85.95193855077586,0.0,119.46755847591474,-33.51561992513888,1.6569935458591396,35,0.9040040069187212,6.833333333333333,6.55,86854,2,11
75,45281,2023-03-03T10:00,36,4,2.0,static,static,223.52615189257668,0.0,212.9359197477879,10.590232144788786,7.032995655813387,21,0.5753426701919448,23.883333333333333,3.45,1509290,2,11
75,45281,2023-03-03T10:00,36,4,2.0,greedy,greedy,232.6703526105279,0.0,222.67120378435425,9.999148826173696,7.747161027825457,23,0.5675853545104034,25.33333333333333,3.65,1829968,2,11
75,45281,2023-03-03T10:00,36,4,2.0,forecast_matched,forecast_matched,232.8873200316355,0.0,215.5896806540988,17.29763937753671,7.437053660702117,21,0.5009487354642713,24.98333333333333,3.5,1492090,2,11
75,45281,2023-03-03T10:00,36,4,2.0,pc_rollout,pc_rollout,229.81838214372888,0.0,221.6753049764657,8.143077167263186,7.592715493213762,21,0.5284491584177445,26.08333333333333,3.3833333333333333,1428238,2,11
75,45281,2023-03-03T10:00,36,4,2.0,route_aware_pc,pc_rollout,229.81838214372888,0.0,221.6753049764657,8.143077167263186,7.592715493213762,21,0.5284491584177445,26.08333333333333,3.3833333333333333,1428238,2,11
75,45281,2023-03-03T10:00,36,4,2.0,oracle,oracle,210.6507927321284,0.0,201.101765801111,9.549026931017435,6.254064907922494,19,0.6562028327577564,22.3,3.316666666666667,1479157,2,11
