fips_code,08013,08014,08047,08049,08059,08069,08123
08013,1.0,0.10376005610785943,0.06100665079800097,0.1505777528417425,0.16316937369854842,0.2240293430293427,0.15483438515082973
08014,0.10376005610785943,1.0,0.33424845760198774,0.08963258503458155,0.17174567328052298,0.1042795620494702,0.12432183716391464
08047,0.06100665079800097,0.33424845760198774,1.0,0.10942602199526914,0.1338211384604198,0.028190110352395235,0.06204799856173893
08049,0.1505777528417425,0.08963258503458155,0.10942602199526914,1.0,0.05405088069201238,0.7298431578914016,0.2106800374347383
08059,0.16316937369854842,0.17174567328052298,0.1338211384604198,0.05405088069201238,1.0,0.11713026184193798,0.11330573074560908
08069,0.2240293430293427,0.1042795620494702,0.028190110352395235,0.7298431578914016,0.11713026184193798,1.0,0.27234483950665617
08123,0.15483438515082973,0.12432183716391464,0.06204799856173893,0.2106800374347383,0.11330573074560908,0.27234483950665617,1.0
