policy,comparator,group,metric,direction,n_pairs,policy_mean,comparator_mean,mean_difference_pc_minus_comparator,mean_difference_policy_minus_comparator,mean_difference_bootstrap_ci95_low,mean_difference_bootstrap_ci95_high,relative_reduction_percent,paired_cohens_dz,paired_t_p,wilcoxon_p,primary_family,holm_p_primary_paired_t,holm_p_primary_wilcoxon
robust_pc_rollout,forecast_matched,cascade,crew_completion_fraction,higher,256,0.9273045317479028,0.9269790109145696,0.00032552083333333304,0.00032552083333333304,-0.0003255208333333339,0.001085069444444444,-0.035116311103114396,0.05651323337809616,0.3667365788540985,0.609375,False,,
robust_pc_rollout,forecast_matched,cascade,crew_mean_completion_h,lower,256,1.2477808543709585,1.2450336666035646,0.002747187767394031,0.002747187767394031,0.0016456227825017596,0.003888202721837408,-0.22065168525830492,0.29616167829053236,3.578757542793989e-06,2.3541444472008996e-05,False,,
robust_pc_rollout,forecast_matched,cascade,crew_total_travel_h,lower,256,5.656510416666666,5.635611979166667,0.020898437500000033,0.020898437500000033,-0.013478190104166645,0.05449381510416668,-0.3708281829419042,0.07601033455587303,0.22504651141898516,0.15829278228118038,False,,
robust_pc_rollout,forecast_matched,cascade,latency_ms,lower,256,171.2342837293666,45.7545921875256,125.47969154184102,125.47969154184102,124.42352761186159,126.54269987194766,-274.2450222866404,14.486206994509123,1.502734835759867e-298,9.640418513895798e-44,False,,
robust_pc_rollout,forecast_matched,ood,cost,lower,256,1444.747168650385,1446.0614974023774,-1.3143287519924343,-1.3143287519924343,-1.624044056981802,-1.0288534705410712,0.09089023906337453,-0.535426397289955,1.0280532559963455e-15,1.1144334191163189e-26,True,3.0841597679890366e-15,4.4577336764652755e-26
robust_pc_rollout,forecast_matched,ood,mobility_delay,lower,256,10.036205526720636,10.05009111890567,-0.013885592185033602,-0.013885592185033602,-0.028024849424264177,-0.0026030861302388133,0.13816384369802182,-0.1297987277911444,0.03882338540011897,6.574748655032306e-11,False,,
robust_pc_rollout,forecast_matched,ood,unserved_energy,lower,256,288.4877548807126,288.5891965306073,-0.10144164989469573,-0.10144164989469573,-0.12693623940867838,-0.07874871259555222,0.035150882678290765,-0.5187830252904607,6.095155446707721e-15,1.7207292945517292e-24,False,,
robust_pc_rollout,forecast_matched,ood,comm_loss,lower,256,181.48980735056102,181.75495982100256,-0.2651524704415351,-0.2651524704415351,-0.3299144922522828,-0.20643574152491057,0.14588458587466596,-0.5294299821988745,1.9589176155990857e-15,9.112731621169913e-25,False,,
robust_pc_rollout,forecast_matched,ood,power_service_loss,lower,256,50.98938383856817,51.098946305764784,-0.10956246719661067,-0.10956246719661067,-0.17193824838685715,-0.055008488702219444,0.21441238052349088,-0.22964735014765603,0.00029060814600237646,6.537799392855113e-12,False,,
robust_pc_rollout,forecast_matched,ood,min_voltage_pu,higher,256,0.9890016313738766,0.9890022330311468,-6.01657270211161e-07,-6.01657270211161e-07,-9.15159755143888e-07,-3.2084724544978204e-07,6.083477368571451e-05,-0.245057173210012,0.00011343083309428121,4.584484025451814e-09,False,,
