policy,group,n,cost_mean,cost_ci95,mobility_delay_mean,mobility_delay_ci95,unserved_energy_mean,unserved_energy_ci95,comm_loss_mean,comm_loss_ci95,feeder_margin_exceedance_mean,feeder_margin_exceedance_ci95,power_service_loss_mean,power_service_loss_ci95,peak_risk_mean,peak_risk_ci95,service_continuity_mean,service_continuity_ci95,min_voltage_pu_mean,min_voltage_pu_ci95,voltage_violation_pu_hours_mean,voltage_violation_pu_hours_ci95,voltage_violating_bus_hours_mean,voltage_violating_bus_hours_ci95,thermal_overload_pu_hours_mean,thermal_overload_pu_hours_ci95,thermal_overloaded_branch_hours_mean,thermal_overloaded_branch_hours_ci95,losses_mwh_mean,losses_mwh_ci95,latency_ms_mean,latency_ms_ci95,mean_control_action_fraction_mean,mean_control_action_fraction_ci95,requested_restoration_mean,requested_restoration_ci95,executed_restoration_mean,executed_restoration_ci95,requested_charge_capacity_mean,requested_charge_capacity_ci95,executed_charge_capacity_mean,executed_charge_capacity_ci95,mean_smartds_projection_fraction_mean,mean_smartds_projection_fraction_ci95,smartds_curtailed_energy_kwh_mean,smartds_curtailed_energy_kwh_ci95,smartds_raw_infeasible_hours_mean,smartds_raw_infeasible_hours_ci95,smartds_projected_infeasible_hours_mean,smartds_projected_infeasible_hours_ci95,crew_job_count_mean,crew_job_count_ci95,crew_jobs_dispatched_mean,crew_jobs_dispatched_ci95,crew_jobs_completed_mean,crew_jobs_completed_ci95,crew_completion_fraction_mean,crew_completion_fraction_ci95,crew_mean_completion_h_mean,crew_mean_completion_h_ci95,crew_total_travel_h_mean,crew_total_travel_h_ci95
oracle,ood,4,1298.165376663208,525.8974153356498,8.988925719168037,8.135030393282214,223.3401929140091,127.86272737372688,191.28532671928406,56.021832456043,0.0,0.0,48.83923116156802,32.779030772890714,77.52748012542725,26.711142789898798,0.7714904844760895,0.16721361625084355,0.9890387980786182,0.00022343448002410312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842962100963617,0.0011207437704380888,5.964433289288232,0.07894036819079106,0.967853049437205,0.008421862242625465,36.0,0.0,27.75,1.2331396244275556,176.60249853134155,3.1922695638785063e-06,160.93764305114746,5.420558251217593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,32.25,0.9382785656012114,27.75,1.2331396244275556,0.7708333333333334,0.03425387845632101,3.2119730571847507,0.3574370473513253,3.2875,0.48934168740976597
oracle,single_domain,4,330.85747378258384,552.0094143764145,0.11764358079767989,0.22846435422686603,125.63010120391846,209.88359806559774,1.3984635472297668,2.740988552570343,0.0,0.0,0.8603238845737025,1.3799606060372829,24.154202938079834,25.86690925919895,0.9938120779238249,0.012026838079577867,0.9889896504868463,0.0003180365247567564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431861703210761,0.0027779038097921335,5.9147917199879885,0.09673016385829891,0.9996051142613093,0.0006030516477512497,34.0,2.263213055223333,26.75,1.47,176.60250091552734,4.037937090835382e-06,176.18193864822388,0.5508447026243714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.263213055223333,33.75,2.577356526883052,26.75,1.47,0.7881944444444444,0.04322108265183449,3.7655283938172044,0.3279621134545108,3.275,1.0652622872986446
pc_rollout,cascade,4,836.2080615013838,806.4783689633134,3.92617130279541,4.8782264498418275,227.61582279205322,278.0975852110794,63.72082632780075,29.45015674876,0.0,0.0,19.98865860281512,14.321619659335754,55.63223457336426,27.368399443775008,0.5226737116064344,0.39415305350587165,0.9891287118938688,0.00016970221774178997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422442255652247,0.0019543213836565685,43.99180831387639,0.23622988946980136,0.9865428879857063,0.004186249179700018,34.75,2.45,28.5,1.2651745597610895,176.60250091552734,3.0523935291640147e-06,168.54785251617432,5.597662409445414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,2.45,33.5,2.4662792488551113,28.5,1.2651745597610895,0.8219086021505376,0.03900463802811141,3.237589869281046,0.3105631659453053,3.4291666666666667,0.6184239451427522
pc_rollout,nominal,4,752.2198097589916,704.7368207858234,1.283282969146967,1.333345330190515,285.29430013895035,266.7691582893331,4.740161918103695,5.5467280605184355,0.0,0.0,0.0011059533487778328,0.001974669815788338,33.594563722610474,22.184695461139626,0.6924986070037906,0.4536289639735652,0.9887204099852844,0.00016131219414760548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444299983049749,0.001210568226963601,43.241808404369905,0.3369037257370386,1.0,0.0,16.75,6.900712523597352,16.25,6.06096526965796,176.60250282287598,3.412679712645612e-06,176.60250282287598,3.412679712645612e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,6.900712523597352,16.75,6.900712523597352,16.25,6.06096526965796,0.9807692307692308,0.037692307692307664,1.9657168593933299,0.43664653642598555,1.7166666666666668,0.6193758507113789
pc_rollout,ood,4,1391.1894807815552,551.6705528562366,14.843568719923496,11.870561943740109,252.99061477184296,130.15616249363723,192.18396443128586,65.0161639929574,0.0,0.0,60.803911812603474,42.96571272591893,80.11886405944824,27.472358358027066,0.5786252697663647,0.17450751978627332,0.9890875008504033,0.0002194817747053164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416373141014207,0.0007739183721283934,43.873145865897335,0.13486928992434793,0.9686376303434372,0.009422247044330347,36.0,0.0,27.75,1.2331396244275556,176.60250091552734,3.0523935291640147e-06,161.16609239578247,6.497536922619466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,32.25,0.9382785656012114,27.75,1.2331396244275556,0.7708333333333334,0.03425387845632101,3.1185552602639297,0.5551461283633194,3.075,0.6335003580927984
pc_rollout,single_domain,4,406.65205572062405,584.0568410798644,0.5660788437019204,0.49563640592294494,153.76943618059158,221.46629899536134,2.4656996205449104,3.196730666401118,0.0,0.0,0.9303263176027059,1.4944775801764276,32.342538833618164,22.638811811310276,0.9679084305177655,0.02388363323733039,0.9890945367726086,0.00029673781511050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419803689399326,0.0021395961425787553,44.531900028232485,0.40968231412190026,0.9996760338544846,0.0006349736452102661,34.0,2.263213055223333,26.75,1.47,176.6024980545044,2.4131289668294706e-06,176.53306579589844,0.13608535767457375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.263213055223333,33.75,2.577356526883052,26.75,1.47,0.7881944444444444,0.04322108265183449,3.677015662335723,0.24213861769122544,3.2958333333333334,0.9155776713213478
robust_pc_rollout,cascade,4,836.2080615013838,806.4783689633134,3.92617130279541,4.8782264498418275,227.61582279205322,278.0975852110794,63.72082632780075,29.45015674876,0.0,0.0,19.98865860281512,14.321619659335754,55.63223457336426,27.368399443775008,0.5226737116064344,0.39415305350587165,0.9891287118957676,0.00016970222070606644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842244225105893,0.001954327043729744,155.34668755329523,1.1680750923919403,0.9865428879857063,0.004186249179700018,34.75,2.45,28.5,1.2651745597610895,176.60250091552734,3.0523935291640147e-06,168.54785251617432,5.597662409445414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,2.45,33.5,2.4662792488551113,28.5,1.2651745597610895,0.8219086021505376,0.03900463802811141,3.237589869281046,0.3105631659453053,3.4291666666666667,0.6184239451427522
robust_pc_rollout,nominal,4,752.2198097589916,704.7368207858234,1.283282969146967,1.333345330190515,285.29430013895035,266.7691582893331,4.740161918103695,5.5467280605184355,0.0,0.0,0.0011059533487778328,0.001974669815788338,33.594563722610474,22.184695461139626,0.6924986070037906,0.4536289639735652,0.9887204099852844,0.00016131219414760548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444300013953805,0.0012105703066398253,154.46548336573565,1.2498184735662738,1.0,0.0,16.75,6.900712523597352,16.25,6.06096526965796,176.60250282287598,3.412679712645612e-06,176.60250282287598,3.412679712645612e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,6.900712523597352,16.75,6.900712523597352,16.25,6.06096526965796,0.9807692307692308,0.037692307692307664,1.9657168593933299,0.43664653642598555,1.7166666666666668,0.6193758507113789
robust_pc_rollout,ood,4,1391.1894807815552,551.6705528562366,14.843568719923496,11.870561943740109,252.99061477184296,130.15616249363723,192.18396443128586,65.0161639929574,0.0,0.0,60.803911812603474,42.96571272591893,80.11886405944824,27.472358358027066,0.5786252697663647,0.17450751978627332,0.9890875008504043,0.0002194817747051254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416371331887963,0.0007738120177867656,155.0528041164701,0.846276043279242,0.9686376303434372,0.009422247044330347,36.0,0.0,27.75,1.2331396244275556,176.60250091552734,3.0523935291640147e-06,161.16609239578247,6.497536922619466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,32.25,0.9382785656012114,27.75,1.2331396244275556,0.7708333333333334,0.03425387845632101,3.1185552602639297,0.5551461283633194,3.075,0.6335003580927984
robust_pc_rollout,single_domain,4,406.40422199183377,584.1589165868352,0.5887253248731708,0.5074358130426228,153.64946737885475,221.51586088478678,2.466259352862835,3.196487605062738,0.0,0.0,0.9489019621889412,1.4881640294977299,32.33586883544922,22.64009872272079,0.9667165140833771,0.024417184467973165,0.9890942977326547,0.0002966176365529771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419866931584411,0.0021382283188051054,155.43279589231435,1.0178959290439347,0.9996760338544846,0.0006349736452102661,34.0,2.263213055223333,27.0,1.3859292911256331,176.60249757766724,1.789624339296744e-06,176.53306531906128,0.13608629227540378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.263213055223333,33.75,2.577356526883052,27.0,1.3859292911256331,0.7960069444444444,0.05088072620604108,3.521773726851852,0.39194190531775325,3.3666666666666667,0.8300590786649309
static,cascade,4,959.4339362382889,764.3005477503688,3.644425541162491,5.254457022933174,239.31650906801224,278.36520363441247,97.760178104043,26.542692328603156,0.0,0.0,22.201584931463003,14.305182550055232,63.97774124145508,21.114374973999436,0.6088198351008551,0.42949522540194424,0.9891546682563257,0.00013590010610913187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417860313360385,0.0017759988982136202,0.6127125622394184,0.018009437929199897,0.9868152439594269,0.0062405461588266094,34.75,2.45,28.25,0.9382785656012114,176.60249853134155,2.352027176718818e-06,172.39055919647217,1.9326283557244557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,2.45,33.5,2.4662792488551113,28.25,0.9382785656012114,0.8149641577060932,0.038774130210825174,3.3406113834422664,0.34395478127486895,3.845833333333333,1.0579642707332548
static,nominal,4,850.1956946849823,701.0560414171609,0.43084542267024517,0.7055474650345298,317.5684839487076,257.6018288574193,13.858994096517563,17.843923455537027,0.0,0.0,0.0002650656508211835,0.000301492020910989,36.19972777366638,21.795157806431927,0.7416219414129556,0.484668155668249,0.9889175207114731,9.173456269145764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8430622559373482,0.0014319399733680356,0.5284042369263867,0.04321225708601138,1.0,0.0,16.75,6.900712523597352,16.0,6.041125722909596,176.6025013923645,1.789624339296744e-06,176.6025013923645,1.789624339296744e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,6.900712523597352,16.75,6.900712523597352,16.0,6.041125722909596,0.9660633484162896,0.03907969226266737,1.7922299731858555,0.3405756393577593,1.6624999999999999,0.6542004662181158
static,ood,4,1437.318917274475,501.1034901139967,10.006347968243062,7.986107327977222,252.34571492671967,124.44006327640413,216.0584682226181,56.12960028975243,0.0,0.0,53.30215780832805,37.14201530134468,81.38727951049805,28.153759252703345,0.743603533045167,0.17722869603345984,0.9891134402341197,0.00016541993281679956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416541721865803,0.0007845268215408267,0.5967040973094602,0.012503111657806569,0.967391349375248,0.010499083099490592,36.0,0.0,27.5,1.2651745597610895,176.6024990081787,1.5261967645820074e-06,164.5843267440796,5.0299261126981465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,32.25,0.9382785656012114,27.5,1.2651745597610895,0.7638888888888888,0.035143737771141395,3.1724146709025742,0.4126910848893097,3.0666666666666664,0.3090411694976002
static,single_domain,4,453.71071100293193,627.6916891778835,0.40231262672398715,0.5462688414766493,165.71891444921494,231.2032426260921,10.21481603384018,14.133786590101824,0.0,0.0,1.1725183204058727,2.0100056668465314,36.448740005493164,25.58733780810435,0.9865891580518924,0.015520586662836486,0.9891299028015579,0.00024711497125492506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414530744118076,0.0017123288177515448,0.6182458794986208,0.024764153019896838,0.9996464202801386,0.000618053496257923,34.0,2.263213055223333,26.75,1.6736686251067343,176.60250282287598,4.578590293746022e-06,176.45526790618896,0.26877478796694737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.263213055223333,33.75,2.577356526883052,26.75,1.6736686251067343,0.7890625,0.0639248433200489,3.8099261686081243,0.4477404918176892,3.1166666666666667,0.7566406750308305
