policy,comparator,group,metric,direction,n_pairs,policy_mean,comparator_mean,mean_difference_pc_minus_comparator,mean_difference_policy_minus_comparator,mean_difference_bootstrap_ci95_low,mean_difference_bootstrap_ci95_high,relative_reduction_percent,paired_cohens_dz,paired_t_p,wilcoxon_p,primary_family,holm_p_primary_paired_t,holm_p_primary_wilcoxon
robust_pc_rollout,forecast_matched,all,cost,lower,1024,1005.1619240106398,1010.9764077262482,-5.814483715608362,-5.814483715608362,-7.210268505947237,-4.458328765637663,0.5751354503598669,-0.25706899730541016,5.827550655578081e-16,3.931814572554012e-27,True,2.9137753277890405e-15,1.965907286277006e-26
robust_pc_rollout,forecast_matched,all,mobility_delay,lower,1024,5.448747285804704,5.530711627776528,-0.08196434197182359,-0.08196434197182359,-0.1323325342755026,-0.031880712183023366,1.4819854566305626,-0.10095465281930636,0.0012749118743964998,8.520965596712779e-10,False,,
robust_pc_rollout,forecast_matched,all,unserved_energy,lower,1024,273.92865740242996,274.1940580010705,-0.26540059864055365,-0.26540059864055365,-0.34870535796690094,-0.1850316422922334,0.09679297960553086,-0.20039214890026272,2.1823354839448418e-10,3.370642534095952e-28,False,,
robust_pc_rollout,forecast_matched,all,comm_loss,lower,1024,77.51452662129304,78.90140098809206,-1.3868743667990202,-1.3868743667990202,-1.7225428942670988,-1.0735589421885379,1.7577309774364205,-0.26589797141219434,6.183646895277276e-17,4.408885839177742e-22,False,,
robust_pc_rollout,forecast_matched,all,power_service_loss,lower,1024,24.122939491341857,24.501440512918848,-0.37850102157698784,-0.37850102157698784,-0.6406713807059503,-0.11920708806754876,1.544811299472029,-0.08779466777809249,0.005057503735110716,1.5314694423590844e-07,False,,
robust_pc_rollout,forecast_matched,all,min_voltage_pu,higher,1024,0.9889893246734278,0.9889888300232441,4.946501838499822e-07,4.946501838499822e-07,-5.65756340599352e-07,1.65579033216004e-06,-5.001575031321198e-05,0.027200296157749403,0.3842808629915595,7.233090069530474e-13,False,,
robust_pc_rollout,forecast_matched,all,voltage_violation_pu_hours,lower,1024,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,all,thermal_overload_pu_hours,lower,1024,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,all,losses_mwh,lower,1024,0.8427793107292588,0.84276848412926,1.0826599998881112e-05,1.0826599998881112e-05,7.311641283146747e-06,1.4475481882355284e-05,-0.0012846469941346997,0.18236016316042775,7.190724232909338e-09,2.152319812449815e-33,False,,
robust_pc_rollout,forecast_matched,all,mean_smartds_projection_fraction,higher,1024,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,all,smartds_curtailed_energy_kwh,lower,1024,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,all,crew_completion_fraction,higher,1024,0.8227651970729475,0.8178948072802286,0.004870389792718852,0.004870389792718852,0.003528494486026675,0.006323756358790475,-0.5954787522021949,0.21716960164679153,6.521339096457584e-12,1.7894678891284908e-11,False,,
robust_pc_rollout,forecast_matched,all,crew_mean_completion_h,lower,1024,3.071198500430053,3.1160135349699267,-0.04481503453987356,-0.04481503453987356,-0.0582257016797282,-0.03239044157924473,1.4382169408742982,-0.2099163037484529,3.066306061169697e-11,0.0007551126949549735,False,,
robust_pc_rollout,forecast_matched,all,crew_total_travel_h,lower,1024,2.94560546875,2.9544921874999996,-0.008886718750000005,-0.008886718750000005,-0.02386108398437501,0.005892333984374989,0.3007866728366499,-0.036460936087003196,0.2435832672984493,0.33233699608107126,False,,
robust_pc_rollout,forecast_matched,all,latency_ms,lower,1024,181.97185175881714,44.660203122703024,137.3116486361141,137.3116486361141,136.44546005625102,138.18841501502183,-307.4586299100635,9.561196403373472,0.0,4.0561928102046334e-169,False,,
robust_pc_rollout,forecast_matched,nominal,cost,lower,256,604.1192846797351,604.1319464026844,-0.012661722949423297,-0.012661722949423297,-0.02858661257132855,0.0039314572532857,0.0020958538982779797,-0.09423971939866975,0.1328345247268645,4.331607238929833e-06,True,0.1328345247268645,8.663214477859667e-06
robust_pc_rollout,forecast_matched,nominal,mobility_delay,lower,256,1.265603132167759,1.2655345396020923,6.85925656668529e-05,6.85925656668529e-05,-0.0005184946730964451,0.0007185030671099102,-0.005420046906694438,0.01364808281884309,0.8273160209008203,0.14605263396481658,False,,
robust_pc_rollout,forecast_matched,nominal,unserved_energy,lower,256,228.66776923608268,228.6723127104342,-0.004543474351521581,-0.004543474351521581,-0.010590388734999578,0.0018017758891801334,0.001986893077551957,-0.09008967743844769,0.1506887640691137,4.299750472436144e-07,False,,
robust_pc_rollout,forecast_matched,nominal,comm_loss,lower,256,4.274121689319145,4.274731182376854,-0.0006094930577091873,-0.0006094930577091873,-0.0015947466701618396,0.00016754151874920345,0.014258044113321164,-0.08355667349453447,0.18244452621990517,0.005970804899456325,False,,
robust_pc_rollout,forecast_matched,nominal,power_service_loss,lower,256,0.0003764692784573679,0.0004053407826395875,-2.8871504182219603e-05,-2.8871504182219603e-05,-7.25103500777264e-05,6.497593633437363e-06,7.122773088414093,-0.08985083882604185,0.15176975273019927,0.44949832663804634,False,,
robust_pc_rollout,forecast_matched,nominal,min_voltage_pu,higher,256,0.9888645405074601,0.9888647227091344,-1.8220167437299484e-07,-1.8220167437299484e-07,-5.706494902551953e-07,2.7910816035442686e-08,1.8425338692822175e-05,-0.0615405867366327,0.3257296434904685,0.027231217825086074,False,,
robust_pc_rollout,forecast_matched,nominal,voltage_violation_pu_hours,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,nominal,thermal_overload_pu_hours,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,nominal,losses_mwh,lower,256,0.8433824286572926,0.8433822456413029,1.8301598969346425e-07,1.8301598969346425e-07,-6.843556372787768e-08,4.334585404002877e-07,-2.1700242166504225e-05,0.08981166949099609,0.1519475995500856,4.3306738269004336e-07,False,,
robust_pc_rollout,forecast_matched,nominal,mean_smartds_projection_fraction,higher,256,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,nominal,smartds_curtailed_energy_kwh,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,nominal,crew_completion_fraction,higher,256,0.9388973365843585,0.9376097514822208,0.0012875851021376043,0.0012875851021376043,-0.0006986834333821363,0.003444963280634883,-0.13732633434135308,0.07709554725365256,0.21851434165145847,0.1774182952839145,False,,
robust_pc_rollout,forecast_matched,nominal,crew_mean_completion_h,lower,256,2.2386567853701123,2.180166516895269,0.058490268474843315,0.058490268474843315,0.044653704796318056,0.07278078692885932,-2.682834912910144,0.5089745944316434,1.7149701395800737e-14,1.0886393975636158e-17,False,,
robust_pc_rollout,forecast_matched,nominal,crew_total_travel_h,lower,256,1.848046875,1.8365885416666665,0.011458333333333326,0.011458333333333326,-0.011132812500000007,0.03391927083333333,-0.6238922367954622,0.0610529087735199,0.3295709245591275,0.37380767887653155,False,,
robust_pc_rollout,forecast_matched,nominal,latency_ms,lower,256,181.49016347736807,43.28463208912581,138.2055313882423,138.2055313882423,136.6017652922892,139.8384366041758,-319.2946889410272,10.40988953954751,3.3734560592939416e-262,9.640418513895798e-44,False,,
robust_pc_rollout,forecast_matched,single_domain,cost,lower,256,701.9984245561448,702.4120495860316,-0.4136250298868731,-0.4136250298868731,-0.7745879119255662,-0.051490104120164124,0.05888638017110386,-0.14039404902896582,0.025540823740720416,1.1660365780508747e-05,True,0.05108164748144083,1.1660365780508747e-05
robust_pc_rollout,forecast_matched,single_domain,mobility_delay,lower,256,2.0121312888112106,2.009853271027512,0.002278017783698516,0.002278017783698516,-0.017156427569309417,0.023787599731257544,-0.11334249203843165,0.013482559142172567,0.8293777215217479,0.1879510521360097,False,,
robust_pc_rollout,forecast_matched,single_domain,unserved_energy,lower,256,262.47717795765493,262.59876532072667,-0.12158736307173967,-0.12158736307173967,-0.1762278336333111,-0.06735447332030169,0.04630157454214919,-0.2690510592029202,2.384932409390407e-05,3.366372933308335e-08,False,,
robust_pc_rollout,forecast_matched,single_domain,comm_loss,lower,256,6.15675637772074,6.180591367476154,-0.023834989755414426,-0.023834989755414426,-0.05553184368181974,0.0073035806795814905,0.3856425435410633,-0.0930473919334931,0.1377866942341279,0.013887651224555994,False,,
robust_pc_rollout,forecast_matched,single_domain,power_service_loss,lower,256,3.5813808460680536,3.6179088744333687,-0.03652802836531552,-0.03652802836531552,-0.2159311295783344,0.14237767471710053,1.0096447874474583,-0.025285445536440663,0.6861348627738995,0.013769288643228371,False,,
robust_pc_rollout,forecast_matched,single_domain,min_voltage_pu,higher,256,0.9889598032977287,0.9889588551013313,9.481963974058982e-07,9.481963974058982e-07,-3.888491495383306e-07,2.7263337280954704e-06,-9.587824534001909e-05,0.07242516797313688,0.24762065248995926,0.0017600606722346316,False,,
robust_pc_rollout,forecast_matched,single_domain,voltage_violation_pu_hours,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,single_domain,thermal_overload_pu_hours,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,single_domain,losses_mwh,lower,256,0.8432544208558919,0.8432495837407097,4.837115182096223e-06,4.837115182096223e-06,2.394962809931973e-06,7.116904851863273e-06,-0.0005736279359473226,0.24946327299135637,8.591807269425283e-05,8.53683535682272e-09,False,,
robust_pc_rollout,forecast_matched,single_domain,mean_smartds_projection_fraction,higher,256,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,single_domain,smartds_curtailed_energy_kwh,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,single_domain,crew_completion_fraction,higher,256,0.8258480011656368,0.8176865703160286,0.008161430849608142,0.008161430849608142,0.004956420886927979,0.011782494509963227,-0.9981123753143971,0.29515737521903646,3.848832739514517e-06,7.090484860428791e-07,False,,
robust_pc_rollout,forecast_matched,single_domain,crew_mean_completion_h,lower,256,3.4729276786509953,3.5678877214343707,-0.09496004278337596,-0.09496004278337596,-0.12837136720434902,-0.06550004651968669,2.6615199299264916,-0.36879020626145437,1.1475491254964841e-08,1.9134576227044726e-10,False,,
robust_pc_rollout,forecast_matched,single_domain,crew_total_travel_h,lower,256,3.3774088541666663,3.395182291666667,-0.017773437500000006,-0.017773437500000006,-0.04245117187500001,0.00612141927083332,0.5234899328859062,-0.089384900290624,0.15389568503084106,0.13064160745797299,False,,
robust_pc_rollout,forecast_matched,single_domain,latency_ms,lower,256,181.4323498092563,45.31174714005222,136.12060266920403,136.12060266920403,134.39555342683133,137.8654137228447,-300.4090798981431,9.580175893992326,4.323982210458122e-253,9.640418513895798e-44,False,,
robust_pc_rollout,forecast_matched,cascade,cost,lower,256,1066.3170513738878,1072.5286114454502,-6.211560071562417,-6.211560071562417,-8.4434611033299,-4.212436693767086,0.5791509900319655,-0.36144128704495015,2.1386329937972905e-08,6.558722224473869e-09,True,6.415898981391872e-08,1.9676166673421607e-08
robust_pc_rollout,forecast_matched,cascade,mobility_delay,lower,256,6.393905713479761,6.534425215721611,-0.14051950224185017,-0.14051950224185017,-0.25559975657839024,-0.03684788272354602,2.150449314252842,-0.15692417801199562,0.012665702941818003,0.0018965034263585042,False,,
robust_pc_rollout,forecast_matched,cascade,unserved_energy,lower,256,307.2684245366254,307.5866537906113,-0.31822925398591906,-0.31822925398591906,-0.4795359718613327,-0.1596508368384093,0.10346003315298351,-0.2400926872938747,0.00015439680091797642,2.088203092003623e-06,False,,
robust_pc_rollout,forecast_matched,cascade,comm_loss,lower,256,69.58407832519151,71.00324484030716,-1.4191665151156485,-1.4191665151156485,-1.8609869801264722,-0.993861421820475,1.9987347315006303,-0.4015199520643454,6.45243907814719e-10,9.006636721742472e-10,False,,
robust_pc_rollout,forecast_matched,cascade,power_service_loss,lower,256,28.301031600070075,28.85109861272808,-0.5500670126580047,-0.5500670126580047,-1.124043664270928,-0.029779343568421813,1.9065721553332278,-0.12153948854567806,0.052918754517459976,0.010908963151919927,False,,
