policy,group,n,cost_mean,cost_ci95,mobility_delay_mean,mobility_delay_ci95,unserved_energy_mean,unserved_energy_ci95,comm_loss_mean,comm_loss_ci95,feeder_margin_exceedance_mean,feeder_margin_exceedance_ci95,power_service_loss_mean,power_service_loss_ci95,peak_risk_mean,peak_risk_ci95,service_continuity_mean,service_continuity_ci95,min_voltage_pu_mean,min_voltage_pu_ci95,voltage_violation_pu_hours_mean,voltage_violation_pu_hours_ci95,voltage_violating_bus_hours_mean,voltage_violating_bus_hours_ci95,thermal_overload_pu_hours_mean,thermal_overload_pu_hours_ci95,thermal_overloaded_branch_hours_mean,thermal_overloaded_branch_hours_ci95,losses_mwh_mean,losses_mwh_ci95,latency_ms_mean,latency_ms_ci95,mean_control_action_fraction_mean,mean_control_action_fraction_ci95,requested_restoration_mean,requested_restoration_ci95,executed_restoration_mean,executed_restoration_ci95,requested_charge_capacity_mean,requested_charge_capacity_ci95,executed_charge_capacity_mean,executed_charge_capacity_ci95,mean_smartds_projection_fraction_mean,mean_smartds_projection_fraction_ci95,smartds_curtailed_energy_kwh_mean,smartds_curtailed_energy_kwh_ci95,smartds_raw_infeasible_hours_mean,smartds_raw_infeasible_hours_ci95,smartds_projected_infeasible_hours_mean,smartds_projected_infeasible_hours_ci95,crew_job_count_mean,crew_job_count_ci95,crew_jobs_dispatched_mean,crew_jobs_dispatched_ci95,crew_jobs_completed_mean,crew_jobs_completed_ci95,crew_completion_fraction_mean,crew_completion_fraction_ci95,crew_mean_completion_h_mean,crew_mean_completion_h_ci95,crew_total_travel_h_mean,crew_total_travel_h_ci95
oracle,ood,256,1388.5478449887596,87.41260462950046,8.529862431623492,1.0653730248378588,262.5096102322277,26.52789462669589,183.01671136450022,6.799249728747722,0.0,0.0,51.41187921178152,5.46100613917403,65.40124326199293,3.272200018123523,0.6982468407818601,0.0321622968089901,0.9889341145552171,3.553055651856635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433328182373394,0.00020954173530665513,7.456457230546221,0.22353452400906573,0.9628073012766739,0.0015141600026272403,35.796875,0.09985521841450172,30.4765625,0.23988561200586095,176.60250080376863,4.012730244823221e-07,156.8210954591632,1.1792947503090028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796875,0.09985521841450172,31.3359375,0.21494684758935856,30.4765625,0.23988561200586095,0.8514471198884002,0.006386224619068589,1.635874096465888,0.03563020428162403,4.0806640625,0.06328771926888588
oracle,single_domain,256,581.1378855049416,67.14444022600078,0.29320972269638035,0.09130881168033836,220.72401845548302,25.654712218165685,1.4844498684396967,0.26421023921339826,0.0,0.0,2.3435039781183282,0.655619954731539,33.3942368719339,2.794519874213415,0.8913709333851026,0.03684423361513334,0.9888582286800504,4.608884484529831e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450187908525484,0.0002815723817334197,7.275292185719688,0.20398132542553496,0.9994064554339275,0.00011247981866200463,33.22265625,0.46550686410541636,32.1796875,0.4737412691102716,176.60250061005354,5.459882884601095e-07,176.2304094210267,0.09050302978676228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22265625,0.46550686410541636,33.125,0.4680089763677448,32.1796875,0.4737412691102716,0.9684950214296811,0.004131315771599069,1.7564964717173457,0.03900027892110954,4.380013020833333,0.09508779112269872
pc_rollout,cascade,256,1001.6817769735635,81.04984195706618,5.291319245323333,0.5894252279587044,301.2702814669756,27.825227018796063,57.3441331355134,3.11099230462258,0.0,0.0,21.913603202404754,2.3977071474734877,54.47577041760087,2.875420488057338,0.7729651721846896,0.030162475164978504,0.9890535947309506,2.6191336104224422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429195013203373,0.0001749928590770383,53.220709114611964,0.776862702474097,0.9894187139968077,0.0006402275152083974,34.74609375,0.3187489762034212,31.9375,0.3450356261798676,176.60250066965818,3.9062812027126067e-07,170.75029088556767,0.5354413528876433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74609375,0.3187489762034212,32.7421875,0.35412462787557536,31.9375,0.3450356261798676,0.9189766082304948,0.005009357320410227,1.6673180662540996,0.03636522123258713,4.165755208333334,0.08091794960271995
pc_rollout,nominal,256,603.9079458318446,65.2494682237251,1.2630685818592777,0.1719314646137468,228.58836686174618,24.675514355506838,4.274874834372895,0.5705600676554979,0.0,0.0,0.000113520705431123,5.4116233656589006e-05,38.17083056680869,2.323975342073097,0.8716646222937369,0.03381505118857321,0.9888641733072623,3.964490002287467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433858291968814,0.00020883592285461018,52.31585962822768,0.7480041576258646,1.0,0.0,18.09765625,0.684959444620159,17.75390625,0.6666263858129993,176.6025007367134,4.1738955964141765e-07,176.6025007367134,4.1738955964141765e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09765625,0.684959444620159,18.09765625,0.684959444620159,17.75390625,0.6666263858129993,0.9820746887851172,0.0038183806460641246,1.294298183950529,0.04200265374908434,2.8509765625,0.07190588356790369
pc_rollout,ood,256,1457.179789929185,89.10599022756519,10.18814813079193,1.1739191878975646,289.436826106481,27.281341402860075,184.07497454667464,6.770885595590729,0.0,0.0,52.087459524754024,5.483950947409914,67.26452870666981,3.2266325968653393,0.6452603079373291,0.030598950572155285,0.9890065353364668,2.8928822870580456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421665332229619,0.00015938489637639758,53.39535325704977,0.7783707032221343,0.9634325615673637,0.0015039180223556648,35.796875,0.09985521841450172,30.46484375,0.2410876248538899,176.60250075906515,3.6234689263651616e-07,158.24537706375122,1.0229031378897069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796875,0.09985521841450172,31.3359375,0.21494684758935856,30.46484375,0.2410876248538899,0.85111173478739,0.006410191388047061,1.6235919385429198,0.03489504811484799,4.0408203125,0.061713339130308756
pc_rollout,single_domain,256,694.4623191411046,70.94136316458345,1.8896289305712628,0.24352686527587264,260.47373959387187,26.646965472307784,5.956212816701736,0.7221460427996965,0.0,0.0,2.4246115053659554,0.6705159074977519,40.8728573538667,2.4446706175511306,0.8491612149965475,0.03540877270267867,0.9889442705204744,3.88950726573276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433404113999059,0.00020608634854683017,53.457578067536815,0.7198619155700977,0.9994064554339275,0.00011247981866200463,33.22265625,0.46550686410541636,32.14453125,0.47448091547561966,176.60250067710876,4.2406821666410903e-07,176.3354971781373,0.059341185473589395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22265625,0.46550686410541636,33.125,0.4680089763677448,32.14453125,0.47448091547561966,0.967472470964146,0.004283097915847796,1.7184412578973622,0.038336400476380025,4.254622395833334,0.09088830575294915
robust_pc_rollout,cascade,256,1001.7105889712975,81.05407634264527,5.290767855567477,0.589455808568551,301.2719566881133,27.82549081274177,57.35324525961187,3.112168714617118,0.0,0.0,21.91520061136853,2.3982783919284816,54.475911896675825,2.875418850263263,0.7729827817224659,0.03016414576257845,0.9890535997416849,2.619409769668721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429194418303477,0.00017498872043351138,183.2563751225583,1.8057696448568614,0.9894103756329665,0.0006403668804667217,34.74609375,0.3187489762034212,31.94921875,0.34514986674034254,176.60250061750412,3.8594257344325127e-07,170.74797588586807,0.5346677056701121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74609375,0.3187489762034212,32.7421875,0.35412462787557536,31.94921875,0.34514986674034254,0.9193156924318837,0.005020201442962155,1.6697973117562483,0.03639603177781395,4.170442708333334,0.08089083710976284
robust_pc_rollout,nominal,256,603.9060541306583,65.24939625486044,1.2628172537947813,0.17185296979769946,228.5881189427455,24.675526973451138,4.274369501305046,0.5704403614087358,0.0,0.0,0.0001142537926289303,5.447055754228826e-05,38.17082529924821,2.323974929426642,0.8716699396928301,0.03381520233795741,0.9888641731620822,3.9644883661738436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433858393494297,0.00020883684813796674,182.11216843004271,1.7616594334290994,1.0,0.0,18.09765625,0.684959444620159,17.75390625,0.6666263858129993,176.60250071436167,4.2258956426316475e-07,176.60250071436167,4.2258956426316475e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09765625,0.684959444620159,18.09765625,0.684959444620159,17.75390625,0.6666263858129993,0.9820746887851172,0.0038183806460641246,1.2946498047058914,0.042025601543874545,2.844466145833333,0.07132940069953897
robust_pc_rollout,ood,256,1457.455670861993,89.13763245810536,10.189829916647838,1.1738808587657368,289.43991755726165,27.281704866559952,184.15588495926932,6.778396361812502,0.0,0.0,52.079766935704185,5.482316962274789,67.26551219820976,3.2265055128611015,0.6452097430576716,0.030600637708979844,0.9890066138193268,2.8921469617625775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421663610197446,0.00015936012210979758,182.3658902291451,1.830168896533414,0.9634096382651478,0.0015032278490023352,35.796875,0.09985521841450172,30.46484375,0.2410876248538899,176.60250075161457,3.620016886750723e-07,158.23716005682945,1.022580785058107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796875,0.09985521841450172,31.3359375,0.21494684758935856,30.46484375,0.2410876248538899,0.85111173478739,0.006410191388047061,1.623834150572703,0.03495186847882061,4.038736979166667,0.06163206654493164
robust_pc_rollout,single_domain,256,694.4599377682439,70.94217407098269,1.8894224489168039,0.24355215284232962,260.4725413797423,26.647168790218178,5.955531575193163,0.7221840270764454,0.0,0.0,2.4267643744903844,0.6709845962118031,40.873386917095765,2.4448723383430875,0.8491659929058715,0.03540913031372518,0.9889442863649354,3.889290648815752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433404530976735,0.00020608785250679487,183.56752129329834,1.9781223221090953,0.9994064554339275,0.00011247981866200463,33.22265625,0.46550686410541636,32.140625,0.4746845943933843,176.6025006994605,4.1789316075792335e-07,176.335534542799,0.0593296487123828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22265625,0.46550686410541636,33.125,0.4680089763677448,32.140625,0.4746845943933843,0.9673464628996299,0.004286887230871727,1.7254030734004213,0.03834638637065109,4.269010416666666,0.09224043326095803
static,cascade,256,1093.393821004618,79.1878261168883,4.915286795445787,0.5808872907864617,312.53664619755,27.507774039959944,82.32551530492492,3.374387857967783,0.0,0.0,22.267235516425202,2.440599612413501,58.65524944290519,2.9704530402122113,0.7838121451042935,0.03147415950057924,0.989119298494187,1.683435034785446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8424169349552213,0.00017969149996679341,1.0362645831871002,0.03828580153714479,0.9891633855877444,0.0006475330037413263,34.74609375,0.3187489762034212,31.9296875,0.3445008905469223,176.6025006249547,3.756281181810053e-07,172.78764863312244,0.26675724024336367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74609375,0.3187489762034212,32.7421875,0.35412462787557536,31.9296875,0.3445008905469223,0.9187669573128361,0.005008797816442996,1.683811321933222,0.035834708595704146,4.286783854166667,0.0827234995665117
static,nominal,256,653.4428279095001,65.38159601522057,0.6441523376005922,0.11947754852240218,245.6378122800961,24.31513574185061,7.994664065190591,1.3342319506045879,0.0,0.0,0.00011237006861884334,6.288214490923752e-05,41.62685476470753,2.535658845714935,0.8937855709376825,0.03455926578234189,0.9889864985084189,2.6613684146253742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426178655788816,0.0002085260754877902,0.7649068951044077,0.03399551335899297,1.0,0.0,18.09765625,0.684959444620159,17.76171875,0.667727564386306,176.6025006249547,3.403441033227198e-07,176.6025006249547,3.403441033227198e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09765625,0.684959444620159,18.09765625,0.684959444620159,17.76171875,0.667727564386306,0.9823931365294308,0.0037796906970185497,1.296444756368585,0.04201964456804977,2.89609375,0.07425517759292356
static,ood,256,1565.9102112613618,86.64570280603353,9.782947523191568,1.1706132139018748,294.2311473927839,27.218019266043616,219.70682630548254,6.736280816415208,0.0,0.0,52.46637158660411,5.515430747141308,69.18753767758608,3.235533035508524,0.6676308593169208,0.03213852869210471,0.9890484031399587,2.4047500215648676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419321872299527,0.00015937324860103544,1.0301545610976366,0.041622301201440094,0.9621948374745747,0.0015344232416922847,35.796875,0.09985521841450172,30.52734375,0.23641990900175017,176.60250067710876,3.437681363463954e-07,163.6244113072753,0.5981365879968069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796875,0.09985521841450172,31.3359375,0.21494684758935856,30.52734375,0.23641990900175017,0.8528675744338546,0.006285450439590034,1.644437306205366,0.035949399196105826,4.139583333333333,0.06757522980357918
static,single_domain,256,745.5442541868667,71.42586323988583,1.1994201342414677,0.20376685731334798,276.52291376679204,26.378690171913604,11.850911826448282,1.5962348944894087,0.0,0.0,2.4509967716020933,0.6824284727506267,44.45211750965472,2.74589835682169,0.8726943091023476,0.03621865226452583,0.9890471299665067,2.4856402947053125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426349655794204,0.00020451242600725162,1.081483327652677,0.04275192878778667,0.9993870411223421,0.00011365257112384569,33.22265625,0.46550686410541636,32.15625,0.47224925263852674,176.6025007739663,3.423921295690322e-07,176.37430734932423,0.04570438320002633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22265625,0.46550686410541636,33.125,0.4680089763677448,32.15625,0.47224925263852674,0.9678632796194623,0.004171857306359929,1.7357637673227173,0.03800117136470973,4.3826171875,0.09415191451889413
