policy,comparator,group,metric,direction,n_pairs,policy_mean,comparator_mean,mean_difference_pc_minus_comparator,mean_difference_policy_minus_comparator,mean_difference_bootstrap_ci95_low,mean_difference_bootstrap_ci95_high,relative_reduction_percent,paired_cohens_dz,paired_t_p,wilcoxon_p,primary_family,holm_p_primary_paired_t,holm_p_primary_wilcoxon
robust_pc_rollout,forecast_matched,all,cost,lower,1024,939.3830629330481,939.3484101051858,0.034652827862248305,0.034652827862248305,-0.18094635929444766,0.2888079936149181,-0.003689028212478474,0.008947177801742336,0.7746989069439718,9.010473753568851e-17,True,0.7746989069439718,4.505236876784425e-16
robust_pc_rollout,forecast_matched,all,mobility_delay,lower,1024,4.658209368731725,4.658736449733727,-0.0005270810020022903,-0.0005270810020022903,-0.007946964553887933,0.008957692941534626,0.011313818836702296,-0.0038417170106288595,0.9021827606644381,1.3149149130860143e-09,False,,
robust_pc_rollout,forecast_matched,all,unserved_energy,lower,1024,269.9431336419657,269.96409584126377,-0.02096219929808285,-0.02096219929808285,-0.03374757836936624,-0.006747150624141811,0.007764810069561405,-0.0949783569146113,0.0024314907686960874,1.6589835068335644e-18,False,,
robust_pc_rollout,forecast_matched,all,comm_loss,lower,1024,62.93475782384485,62.907852821699635,0.026905002145213075,0.026905002145213075,-0.02290578742722573,0.08538869462172441,-0.04276890871076175,0.03034249814141521,0.33179773827380477,1.5784351194545006e-08,False,,
robust_pc_rollout,forecast_matched,all,power_service_loss,lower,1024,19.10546154383893,19.088222093216746,0.017239450622187645,0.017239450622187645,-0.011443777700313589,0.05243105440466928,-0.09031459576486127,0.03288219882628415,0.29294234940439634,0.12628232735253114,False,,
robust_pc_rollout,forecast_matched,all,min_voltage_pu,higher,1024,0.9889671682720074,0.9889673071590958,-1.3888708850194349e-07,-1.3888708850194349e-07,-2.728616823642529e-07,-1.8634941379013934e-08,1.404364810611486e-05,-0.06613599895180532,0.034555892598260814,6.035417768585033e-07,False,,
robust_pc_rollout,forecast_matched,all,voltage_violation_pu_hours,lower,1024,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,all,thermal_overload_pu_hours,lower,1024,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,all,losses_mwh,lower,1024,0.8429530238242989,0.8429521512492597,8.725750391988356e-07,8.725750391988356e-07,1.969628331417435e-07,1.4569279441808126e-06,-0.00010351418380102294,0.08409709164417035,0.007237666964513165,2.9526101559582833e-18,False,,
robust_pc_rollout,forecast_matched,all,mean_smartds_projection_fraction,higher,1024,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
