traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
0.5,0.5359724939490553,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5359724939490553,300.0,control_latency_p95_ms,148.57905908440893,44.44308211021206,136.26006522752002,160.89805294129783,50
0.5,0.5359724939490553,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5359724939490553,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5420943341446348,0.0,control_on_time_fraction,0.9929986507799602,0.016034418712991615,0.9885541366678586,0.9974431648920618,50
0.5,0.5420943341446348,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5420943341446348,0.0,control_latency_p95_ms,267.62313074550144,73.18908510538041,247.33615137785475,287.91011011314816,50
0.5,0.5420943341446348,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5420943341446348,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5420943341446348,60.0,control_on_time_fraction,0.9980492610837439,0.010480594295944877,0.995144188559113,1.0009543336083748,50
0.5,0.5420943341446348,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5420943341446348,60.0,control_latency_p95_ms,216.63069363886223,77.06358292822162,195.2697582669999,237.99162901072455,50
0.5,0.5420943341446348,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5420943341446348,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5420943341446348,300.0,control_on_time_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5420943341446348,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5420943341446348,300.0,control_latency_p95_ms,146.47640892720565,43.950794479802745,134.29387023964537,158.65894761476594,50
0.5,0.5420943341446348,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5420943341446348,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
