hour_index,timestamp_local,station_index,station_id,traffic_multiplier,power_threat,communication_threat,arrival_rate_pps,backup_duration_s,nominal_service_rate_pps,degraded_service_rate_pps,effective_service_rate_pps,utilization,erasure_probability,algebraic_support,effective_action_fraction,generated_packets,arrival_attempts_including_retries,delivered_packets,buffer_drops,erasures,control_generated,control_delivered,control_failed,control_delivery_fraction,control_on_time_fraction,control_latency_mean_ms,control_latency_p95_ms,control_latency_p99_ms,attempt_drop_fraction
44103,2023-01-13T08:00,17,B017,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,469,469,469,0,0,17,17,0,1.0,1.0,43.17383291489222,96.76512081243796,130.15117993889817,0.0
44103,2023-01-13T08:00,18,B018,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,481,482,481,0,1,26,26,0,1.0,1.0,49.12163914327134,121.70292351875412,249.24946235146984,0.0
44103,2023-01-13T08:00,19,B019,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,460,461,460,0,1,18,18,0,1.0,1.0,27.541960108783353,63.96446452289016,78.2458825652569,0.0
44103,2023-01-13T08:00,20,B020,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,470,470,470,0,0,20,20,0,1.0,1.0,32.909126108470744,82.25653627857311,91.52828636755294,0.0
44103,2023-01-13T08:00,21,B021,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,462,464,462,0,2,16,16,0,1.0,1.0,32.39663547674542,89.45486391136015,99.04923779886374,0.0
44103,2023-01-13T08:00,22,B022,0.5,0.0,0.0,4.8,60.0,30.0,30.0,30.0,0.16,0.002,1.0,1.0,571,572,571,0,1,31,31,0,1.0,1.0,40.689143788989824,116.54434195183327,134.25377360678556,0.0
44103,2023-01-13T08:00,23,B023,0.5,0.0,0.0,4.8,60.0,30.0,30.0,30.0,0.16,0.002,1.0,1.0,575,575,575,0,0,28,28,0,1.0,1.0,29.59865584757338,95.10245388767194,113.36374151584097,0.0
44103,2023-01-13T08:00,24,B024,0.5,0.0,0.0,4.8,60.0,30.0,30.0,30.0,0.16,0.002,1.0,1.0,597,601,597,0,4,32,32,0,1.0,1.0,46.55002697117729,157.89851398815244,198.82346570509108,0.0
44103,2023-01-13T08:00,25,B025,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,458,459,458,0,1,26,26,0,1.0,1.0,44.65660401521735,80.92549112273551,199.3747656160778,0.0
44103,2023-01-13T08:00,26,B026,0.5,0.0,0.0,5.6,60.0,30.0,30.0,30.0,0.18666666666666665,0.002,1.0,1.0,679,682,679,0,3,36,36,0,1.0,1.0,35.61769298595601,100.57529046365232,106.83284299492897,0.0
44103,2023-01-13T08:00,27,B027,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,487,488,487,0,1,20,20,0,1.0,1.0,33.03508640206019,85.01711604893194,114.51787481996418,0.0
44103,2023-01-13T08:00,28,B028,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,512,514,512,0,2,22,22,0,1.0,1.0,31.805005514577342,69.16558563878331,74.62897775260052,0.0
44103,2023-01-13T08:00,29,B029,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,476,478,476,0,2,27,27,0,1.0,1.0,50.68616731514807,126.84655103398299,234.81446719618182,0.0
44103,2023-01-13T08:00,30,B030,0.5,0.0,0.0,6.280000019073487,60.0,30.0,30.0,30.0,0.20933333396911624,0.002,1.0,1.0,757,759,757,0,2,32,32,0,1.0,1.0,44.357854006163656,112.6968215953731,180.9960280026368,0.0
44103,2023-01-13T08:00,31,B031,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,450,451,450,0,1,24,24,0,1.0,1.0,29.02639912625497,93.9001817325756,98.7301111799453,0.0
44103,2023-01-13T08:00,32,B032,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,478,478,478,0,0,23,23,0,1.0,1.0,49.77437838736737,113.65816851204293,171.00088450997313,0.0
44103,2023-01-13T08:00,33,B033,0.5,0.0,0.0,5.040000009536743,60.0,30.0,30.0,30.0,0.16800000031789145,0.002,1.0,1.0,606,606,606,0,0,44,44,0,1.0,1.0,41.709254564918716,115.42152303894083,156.20325246877644,0.0
44103,2023-01-13T08:00,34,B034,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,477,479,477,0,2,30,30,0,1.0,1.0,46.44032513024179,125.23029952759008,154.20768894924964,0.0
44103,2023-01-13T08:00,35,B035,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,471,472,471,0,1,26,26,0,1.0,1.0,33.181148460972615,111.78676236346519,183.02130680174145,0.0
44103,2023-01-13T08:00,36,B036,0.5,0.0,0.0,5.346666669845581,60.0,30.0,30.0,30.0,0.17822222232818602,0.002,1.0,1.0,595,596,595,0,1,22,22,0,1.0,1.0,33.07446171228643,81.83026235234792,84.68509790551205,0.0
44103,2023-01-13T08:00,37,B037,0.5,0.0,0.0,4.8,60.0,30.0,30.0,30.0,0.16,0.002,1.0,1.0,586,587,586,0,1,32,32,0,1.0,1.0,29.58443536006316,106.05945338342869,144.02613313513012,0.0
44103,2023-01-13T08:00,38,B038,0.5,0.0,0.0,4.8,60.0,30.0,30.0,30.0,0.16,0.002,1.0,1.0,626,627,626,0,1,29,29,0,1.0,1.0,41.51120152606307,108.33467975290742,117.76634176930713,0.0
44103,2023-01-13T08:00,39,B039,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,478,481,478,0,3,18,18,0,1.0,1.0,59.07183171527849,104.96942838207315,129.4663639704871,0.0
44103,2023-01-13T08:00,40,B040,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,473,474,473,0,1,29,29,0,1.0,1.0,23.94040770766551,60.67654351998185,74.32393247901015,0.0
44103,2023-01-13T08:00,41,B041,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,468,470,468,0,2,20,20,0,1.0,1.0,33.78755642591126,96.23821849494121,99.15949065187036,0.0
