mapping_seed,hour_index,timestamp_local,sample_type,penetration_multiplier,requested_ev_kw,feasible_fraction,feasible_ev_kw,unconstrained_feasible,unconstrained_converged,unconstrained_v_min_pu,unconstrained_v_max_pu,unconstrained_nodes_below_0_95,unconstrained_nodes_above_1_05,unconstrained_deenergized_nodes,unconstrained_max_line_loading_pu,unconstrained_limiting_line,unconstrained_losses_kw,unconstrained_source_kw,projected_converged,projected_v_min_pu,projected_v_max_pu,projected_nodes_below_0_95,projected_nodes_above_1_05,projected_deenergized_nodes,projected_max_line_loading_pu,projected_limiting_line,projected_losses_kw,projected_source_kw
0,43817,2023-01-01T10:00,upper_activity_half,1.0,58.97717750072479,1.0,58.97717750072479,True,True,0.988444852373558,1.0299995229705472,0,0,18,0.9207342481861727,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.89603757057063,6224.001996530559,True,0.988444852373558,1.0299995229705472,0,0,18,0.9207342481861727,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.89603757057063,6224.001996530559
0,43817,2023-01-01T10:00,upper_activity_half,3.0,176.93153250217438,1.0,176.93153250217438,True,True,0.9867313841672414,1.0299995130845039,0,0,18,0.9372044955548227,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,148.95955718978905,6347.851782520613,True,0.9867313841672414,1.0299995130845039,0,0,18,0.9372044955548227,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,148.95955718978905,6347.851782520613
0,43818,2023-01-01T11:00,upper_activity_half,1.0,66.96553421020508,1.0,66.96553421020508,True,True,0.9873526507377782,1.0299995222356868,0,0,18,0.9237067084836602,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.74201401460226,6233.0826311861965,True,0.9873526507377782,1.0299995222356868,0,0,18,0.9237067084836602,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.74201401460226,6233.0826311861965
0,43818,2023-01-01T11:00,upper_activity_half,3.0,200.89660263061523,1.0,200.89660263061523,True,True,0.9834274525007042,1.0299995108853397,0,0,18,0.9460851515296138,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.82675324830743,6374.669182492206,True,0.9834274525007042,1.0299995108853397,0,0,18,0.9460851515296138,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.82675324830743,6374.669182492206
0,43819,2023-01-01T12:00,upper_activity_half,1.0,56.41386616230011,1.0,56.41386616230011,True,True,0.9863670677785481,1.0299995231448251,0,0,18,0.9213770281707363,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.1972320912598,6221.640232234243,True,0.9863670677785481,1.0299995231448251,0,0,18,0.9213770281707363,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.1972320912598,6221.640232234243
0,43819,2023-01-01T12:00,upper_activity_half,3.0,169.24159848690033,1.0,169.24159848690033,True,True,0.9804158996283485,1.0299995135174613,0,0,18,0.9392594297193453,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.27996452135497,6341.470162620267,True,0.9804158996283485,1.0299995135174613,0,0,18,0.9392594297193453,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.27996452135497,6341.470162620267
0,43820,2023-01-01T13:00,upper_activity_half,1.0,66.18538129329681,1.0,66.18538129329681,True,True,0.9874915325366947,1.0299995223716896,0,0,18,0.923293146656248,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.3864266757623,6231.593822286225,True,0.9874915325366947,1.0299995223716896,0,0,18,0.923293146656248,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.3864266757623,6231.593822286225
0,43820,2023-01-01T13:00,upper_activity_half,3.0,198.55614387989044,1.0,198.55614387989044,True,True,0.9838403350114926,1.0299995112284817,0,0,18,0.9449729704109814,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.65670028565978,6371.165380931907,True,0.9838403350114926,1.0299995112284817,0,0,18,0.9449729704109814,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.65670028565978,6371.165380931907
0,43821,2023-01-01T14:00,upper_activity_half,1.0,68.52315044403076,1.0,68.52315044403076,True,True,0.9872443257771929,1.0299995221585867,0,0,18,0.9235370255097853,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.60002219401085,6234.143510967567,True,0.9872443257771929,1.0299995221585867,0,0,18,0.9235370255097853,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.60002219401085,6234.143510967567
0,43821,2023-01-01T14:00,upper_activity_half,3.0,205.56945133209229,1.0,205.56945133209229,True,True,0.9800269010393697,1.0299995105681605,0,0,18,0.9457310413174659,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.43033163139714,6378.9475520007445,True,0.9800269010393697,1.0299995105681605,0,0,18,0.9457310413174659,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.43033163139714,6378.9475520007445
0,43822,2023-01-01T15:00,lower_activity_half,1.0,43.91638231277466,1.0,43.91638231277466,True,True,0.9884337597455908,1.02999952423109,0,0,18,0.9177352470544224,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.15696017501878,6208.102865282579,True,0.9884337597455908,1.02999952423109,0,0,18,0.9177352470544224,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.15696017501878,6208.102865282579
0,43822,2023-01-01T15:00,lower_activity_half,3.0,131.74914693832397,1.0,131.74914693832397,True,True,0.9867009795988733,1.0299995168797091,0,0,18,0.9281846977492191,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,146.68249807372737,6300.060174620666,True,0.9867009795988733,1.0299995168797091,0,0,18,0.9281846977492191,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,146.68249807372737,6300.060174620666
0,43823,2023-01-01T16:00,upper_activity_half,1.0,46.75178216397762,1.0,46.75178216397762,True,True,0.9891023417730886,1.0299995240239164,0,0,18,0.9178668025534864,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.13021270230675,6210.892704261586,True,0.9891023417730886,1.0299995240239164,0,0,18,0.9178668025534864,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.13021270230675,6210.892704261586
0,43823,2023-01-01T16:00,upper_activity_half,3.0,140.25534649193287,1.0,140.25534649193287,True,True,0.9887137494671464,1.0299995162543594,0,0,18,0.9285856614975859,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,146.58618959213635,6308.485126798004,True,0.9887137494671464,1.0299995162543594,0,0,18,0.9285856614975859,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,146.58618959213635,6308.485126798004
0,43824,2023-01-01T17:00,upper_activity_half,1.0,46.17259073257446,1.0,46.17259073257446,True,True,0.9878073110652408,1.0299995240378617,0,0,18,0.9184013422675686,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.2544016448582,6210.733315277345,True,0.9878073110652408,1.0299995240378617,0,0,18,0.9184013422675686,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.2544016448582,6210.733315277345
0,43824,2023-01-01T17:00,upper_activity_half,3.0,138.5177721977234,1.0,138.5177721977234,True,True,0.9817479078052755,1.029999516317972,0,0,18,0.9301435692375967,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,147.10040036578135,6307.584016239827,True,0.9817479078052755,1.029999516317972,0,0,18,0.9301435692375967,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,147.10040036578135,6307.584016239827
0,43825,2023-01-01T18:00,lower_activity_half,1.0,18.239012360572815,1.0,18.239012360572815,True,True,0.9879400203468922,1.0299995263613007,0,0,18,0.9150652878210922,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.05310416024483,6181.307848917342,True,0.9879400203468922,1.0299995263613007,0,0,18,0.9150652878210922,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.05310416024483,6181.307848917342
0,43825,2023-01-01T18:00,lower_activity_half,3.0,54.717037081718445,1.0,54.717037081718445,True,True,0.9821498932377024,1.0299995232267576,0,0,18,0.9202566552925759,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.4772485922553,6220.170809412797,True,0.9821498932377024,1.0299995232267576,0,0,18,0.9202566552925759,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.4772485922553,6220.170809412797
0,43826,2023-01-01T19:00,lower_activity_half,1.0,33.70180034637451,1.0,33.70180034637451,True,True,0.9851081650245863,1.0299995250248577,0,0,18,0.9171029422317332,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.11837821999282,6197.817219543436,True,0.9851081650245863,1.0299995250248577,0,0,18,0.9171029422317332,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.11837821999282,6197.817219543436
0,43826,2023-01-01T19:00,lower_activity_half,3.0,101.10540103912354,1.0,101.10540103912354,True,True,0.9734194244683755,1.0299995191122784,0,0,18,0.9265006473912903,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,147.3058406863809,6270.363662705566,True,0.9734194244683755,1.0299995191122784,0,0,18,0.9265006473912903,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,147.3058406863809,6270.363662705566
0,43827,2023-01-01T20:00,upper_activity_half,1.0,44.63559532165527,1.0,44.63559532165527,True,True,0.9849181062720627,1.0299995240969948,0,0,18,0.9172620765452308,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.67371171011456,6209.321892641487,True,0.9849181062720627,1.0299995240969948,0,0,18,0.9172620765452308,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.67371171011456,6209.321892641487
0,43827,2023-01-01T20:00,upper_activity_half,3.0,133.90678596496582,1.0,133.90678596496582,True,True,0.9728319765293105,1.0299995163131654,0,0,18,0.9269806777330784,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,149.0687252097749,6304.920224786311,True,0.9728319765293105,1.0299995163131654,0,0,18,0.9269806777330784,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,149.0687252097749,6304.920224786311
0,43828,2023-01-01T21:00,upper_activity_half,1.0,50.18333625793457,1.0,50.18333625793457,True,True,0.98489374705019,1.0299995236202468,0,0,18,0.9185970847619913,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.0007511213591,6215.203182904806,True,0.98489374705019,1.0299995236202468,0,0,18,0.9185970847619913,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.0007511213591,6215.203182904806
0,43828,2023-01-01T21:00,upper_activity_half,3.0,150.5500087738037,1.0,150.5500087738037,True,True,0.9727581777703067,1.0299995148834544,0,0,18,0.9309876330996742,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.0589852027909,6322.550163964693,True,0.9727581777703067,1.0299995148834544,0,0,18,0.9309876330996742,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.0589852027909,6322.550163964693
0,43829,2023-01-01T22:00,upper_activity_half,1.0,49.986145973205566,1.0,49.986145973205566,True,True,0.984892951356106,1.029999523632078,0,0,18,0.9193586791686438,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.0243400015025,6215.034235516623,True,0.984892951356106,1.029999523632078,0,0,18,0.9193586791686438,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.0243400015025,6215.034235516623
0,43829,2023-01-01T22:00,upper_activity_half,3.0,149.9584379196167,1.0,149.9584379196167,True,True,0.9727559218387631,1.0299995149207881,0,0,18,0.9332750773511025,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.1272224356625,6322.026481894281,True,0.9727559218387631,1.0299995149207881,0,0,18,0.9332750773511025,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.1272224356625,6322.026481894281
0,43830,2023-01-01T23:00,lower_activity_half,1.0,29.63479709625244,1.0,29.63479709625244,True,True,0.9872213713637589,1.029999525374328,0,0,18,0.917470385592154,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.7815725345601,6193.444088566628,True,0.9872213713637589,1.029999525374328,0,0,18,0.917470385592154,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.7815725345601,6193.444088566628
0,43830,2023-01-01T23:00,lower_activity_half,3.0,88.90439128875732,1.0,88.90439128875732,True,True,0.9799522207395602,1.0299995202435277,0,0,18,0.9274963834907729,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,145.80709823320913,6256.677621719818,True,0.9799522207395602,1.0299995202435277,0,0,18,0.9274963834907729,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,145.80709823320913,6256.677621719818
0,43831,2023-01-02T00:00,lower_activity_half,1.0,13.8986896276474,1.0,13.8986896276474,True,True,0.9892231130680449,1.029999526725938,0,0,18,0.91481279413043,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.72957306968564,6176.640592773992,True,0.9892231130680449,1.029999526725938,0,0,18,0.91481279413043,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.72957306968564,6176.640592773992
0,43831,2023-01-02T00:00,lower_activity_half,3.0,41.6960688829422,1.0,41.6960688829422,True,True,0.9890748978899813,1.0299995243560398,0,0,18,0.9194474117084585,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.32546266436623,6205.875092554048,True,0.9890748978899813,1.0299995243560398,0,0,18,0.9194474117084585,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.32546266436623,6205.875092554048
0,43832,2023-01-02T01:00,lower_activity_half,1.0,12.674454689025879,1.0,12.674454689025879,True,True,0.9892273487352636,1.029999526820975,0,0,18,0.9146248424241837,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.6567778473537,6175.457025591117,True,0.9892273487352636,1.029999526820975,0,0,18,0.9146248424241837,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.6567778473537,6175.457025591117
0,43832,2023-01-02T01:00,lower_activity_half,3.0,38.02336406707764,1.0,38.02336406707764,True,True,0.9890902047349915,1.0299995246686813,0,0,18,0.918831528542081,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.08960938858283,6201.979412741095,True,0.9890902047349915,1.0299995246686813,0,0,18,0.918831528542081,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.08960938858283,6201.979412741095
0,43833,2023-01-02T02:00,lower_activity_half,1.0,12.674454689025879,1.0,12.674454689025879,True,True,0.989227478396783,1.02999952682247,0,0,18,0.9146219925486242,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.65592055634409,6175.438140978689,True,0.989227478396783,1.02999952682247,0,0,18,0.9146219925486242,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.65592055634409,6175.438140978689
0,43833,2023-01-02T02:00,lower_activity_half,3.0,38.02336406707764,1.0,38.02336406707764,True,True,0.9890902052835524,1.0299995246686866,0,0,18,0.9188315242674088,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.08958290056782,6201.97934771744,True,0.9890902052835524,1.0299995246686866,0,0,18,0.9188315242674088,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.08958290056782,6201.97934771744
0,43834,2023-01-02T03:00,lower_activity_half,1.0,2.1405744552612305,1.0,2.1405744552612305,True,True,0.989284740043618,1.029999527719224,0,0,18,0.9128668975543931,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.06940229924638,6164.3626360937915,True,0.989284740043618,1.029999527719224,0,0,18,0.9128668975543931,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.06940229924638,6164.3626360937915
0,43834,2023-01-02T03:00,lower_activity_half,3.0,6.421723365783691,1.0,6.421723365783691,True,True,0.9892627938636149,1.0299995273684415,0,0,18,0.9135544314409433,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.29943140253704,6168.692592526689,True,0.9892627938636149,1.0299995273684415,0,0,18,0.9135544314409433,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.29943140253704,6168.692592526689
0,43836,2023-01-02T05:00,lower_activity_half,1.0,2.135446071624756,1.0,2.135446071624756,True,True,0.9890145048314678,1.0299995277306424,0,0,18,0.9128463528276499,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.084230336769,6164.227481927026,True,0.9890145048314678,1.0299995277306424,0,0,18,0.9128463528276499,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.084230336769,6164.227481927026
0,43836,2023-01-02T05:00,lower_activity_half,3.0,6.406338214874268,1.0,6.406338214874268,True,True,0.9884476140185521,1.0299995273668843,0,0,18,0.9135606509405662,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.36586228450122,6168.739439328703,True,0.9884476140185521,1.0299995273668843,0,0,18,0.9135606509405662,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.36586228450122,6168.739439328703
0,43837,2023-01-02T06:00,lower_activity_half,1.0,3.5577588826417923,1.0,3.5577588826417923,True,True,0.9888498578104379,1.0299995276087257,0,0,18,0.913085677553159,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.1760884561588,6165.739602738431,True,0.9888498578104379,1.0299995276087257,0,0,18,0.913085677553159,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.1760884561588,6165.739602738431
0,43837,2023-01-02T06:00,lower_activity_half,3.0,10.673276647925377,1.0,10.673276647925377,True,True,0.98795486452441,1.0299995270012001,0,0,18,0.9142779360013222,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.64525081481912,6173.269987141063,True,0.98795486452441,1.0299995270012001,0,0,18,0.9142779360013222,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.64525081481912,6173.269987141063
0,43838,2023-01-02T07:00,lower_activity_half,1.0,11.712303161621094,1.0,11.712303161621094,True,True,0.9892324769606538,1.0299995269143485,0,0,18,0.9144428993531399,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.59665855843042,6174.301337916693,True,0.9892324769606538,1.0299995269143485,0,0,18,0.9144428993531399,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.59665855843042,6174.301337916693
0,43838,2023-01-02T07:00,lower_activity_half,3.0,35.13690948486328,1.0,35.13690948486328,True,True,0.9891060167217898,1.029999524915902,0,0,18,0.9183489035319904,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.9234817740764,6198.936607558287,True,0.9891060167217898,1.029999524915902,0,0,18,0.9183489035319904,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.9234817740764,6198.936607558287
0,43839,2023-01-02T08:00,lower_activity_half,1.0,10.296507239341736,1.0,10.296507239341736,True,True,0.9889431936624654,1.0299995270280653,0,0,18,0.9138078623630808,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.53379962373106,6172.932894944989,True,0.9889431936624654,1.0299995270280653,0,0,18,0.9138078623630808,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.53379962373106,6172.932894944989
0,43839,2023-01-02T08:00,lower_activity_half,3.0,30.889521718025208,1.0,30.889521718025208,True,True,0.9882362219746933,1.0299995252871792,0,0,18,0.916390267848413,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.70528928267538,6194.489024472412,True,0.9882362219746933,1.0299995252871792,0,0,18,0.916390267848413,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.70528928267538,6194.489024472412
0,43840,2023-01-02T09:00,lower_activity_half,1.0,20.37839901447296,1.0,20.37839901447296,True,True,0.988128514359294,1.0299995261704915,0,0,18,0.9151031222420977,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.16771369432058,6183.579931207043,True,0.988128514359294,1.0299995261704915,0,0,18,0.9151031222420977,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.16771369432058,6183.579931207043
0,43840,2023-01-02T09:00,lower_activity_half,3.0,61.135197043418884,1.0,61.135197043418884,True,True,0.9857820301581849,1.0299995226961316,0,0,18,0.9203040124678943,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.67194341266818,6226.58552212364,True,0.9857820301581849,1.0299995226961316,0,0,18,0.9203040124678943,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.67194341266818,6226.58552212364
0,43841,2023-01-02T10:00,lower_activity_half,1.0,42.56912961602211,1.0,42.56912961602211,True,True,0.9877989299851182,1.0299995242756745,0,0,18,0.9184151454556155,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.50221972478639,6207.155172771359,True,0.9877989299851182,1.0299995242756745,0,0,18,0.9184151454556155,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.50221972478639,6207.155172771359
0,43841,2023-01-02T10:00,lower_activity_half,3.0,127.70738884806633,1.0,127.70738884806633,True,True,0.9817141132105085,1.0299995169682592,0,0,18,0.9302940385689696,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,147.92281639263578,6297.5902470330075,True,0.9817141132105085,1.0299995169682592,0,0,18,0.9302940385689696,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,147.92281639263578,6297.5902470330075
0,43842,2023-01-02T11:00,upper_activity_half,1.0,58.95344066619873,1.0,58.95344066619873,True,True,0.9877299515513456,1.0299995229427803,0,0,18,0.9200028279692188,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.1203725959153,6224.087489031428,True,0.9877299515513456,1.0299995229427803,0,0,18,0.9200028279692188,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.1203725959153,6224.087489031428
0,43842,2023-01-02T11:00,upper_activity_half,3.0,176.8603219985962,1.0,176.8603219985962,True,True,0.9815128255372265,1.0299995129459647,0,0,18,0.9350869983173196,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,149.81589952159638,6348.630815041223,True,0.9815128255372265,1.0299995129459647,0,0,18,0.9350869983173196,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,149.81589952159638,6348.630815041223
0,43843,2023-01-02T12:00,upper_activity_half,1.0,68.32400697469711,1.0,68.32400697469711,True,True,0.9877451945353825,1.0299995221775442,0,0,18,0.9215288450851419,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.4456251331064,6233.789254723133,True,0.9877451945353825,1.0299995221775442,0,0,18,0.9215288450851419,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.4456251331064,6233.789254723133
0,43843,2023-01-02T12:00,upper_activity_half,3.0,204.97202092409134,1.0,204.97202092409134,True,True,0.9815608937691558,1.0299995106455866,0,0,18,0.9396678124820754,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.81419797349398,6377.737779491588,True,0.9815608937691558,1.0299995106455866,0,0,18,0.9396678124820754,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.81419797349398,6377.737779491588
0,43844,2023-01-02T13:00,upper_activity_half,1.0,73.04976892471313,1.0,73.04976892471313,True,True,0.9889843814444947,1.0299995218254174,0,0,18,0.9209291070910477,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.42892400749156,6238.5011158201305,True,0.9889843814444947,1.0299995218254174,0,0,18,0.9209291070910477,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.42892400749156,6238.5011158201305
